1948352845265706591	[6,11142,15276,15932,15954,15958]	[1,1,2,1,1,1]
1948588612903166806	[6,13,11144,15276,15932,15953,15957]	[6,1,6,2,1,2,1]
1948607712270853177	[6,8,12,11144,11147,15276,15932,15936,15941,15958,15978,15985,16017,16456,16478]	[26,3,1,19,6,49,4,3,8,1,5,34,3,1,1]
1948647546704846034	[19,11076,11159]	[1,1,1]
1948866486367302101	[15,10271,15276,15953]	[2,2,2,2]
1948940117046539706	[2,6,10854,10900,11144,11180,15276,15932,15961,15970,15978,16009]	[2,15,1,1,15,1,2,1,1,2,1,1]
1948944611130821449	[2,6,10900,11144,15276,15931,15958,15970]	[51,9,51,9,41,9,9,32]
1948948788328458089	[8,10970,10981,15276,15936,15958,15971,15975,16440,16441]	[3,1,1,23,3,20,4,2,4,2]
1949085526099038549	[15276,15958]	[1,1]
1949169613859334802	[5,6,9,10637,11050,11053,11144,15276,15932,15957,15970,16012]	[1,2,2,1,2,2,2,1,1,1,1,1]
1949180518068850526	[1,6,10279,10301,11144]	[7,2,7,7,2]
1949190606836743534	[19,10740,10742,10816,11076,11155,15276,15922,15955,15973]	[3,3,2,3,2,2,3,1,2,3]
1949206464051669709	[2,6,19,10742,10767,10900,10901,10906,10907,11144,15276,15947,15955,15958,15970,16444]	[5,10,5,5,5,1,5,4,5,10,8,3,4,3,3,3]
1949207001820363080	[6,11144]	[14,14]
1949248558773777245	[6,11144,15276,15931,15958]	[8,8,1,1,1]
1949282312458743911	[2,4,5,6,19,10329,10393,10634,10740,10816,10900,11076,11144,11155,11176,15276,15958,15970,15973]	[173,3,1,13,14,3,3,1,14,14,173,1,13,1,1,19,10,8,1]
1949290171956724336	[9,19,10742,10765,15276,15942]	[3,1,1,1,3,3]
1949339844560472733	[1,10274,15276,15929,15952,16002]	[20,20,20,20,1,18]
1949508050659222660	[1,2,19,10278,10279,10298,10740,10901,10904,11076,11088,15276,15922,15929,15967,15975]	[39,1,1,34,1,34,1,1,1,1,1,40,1,39,1,1]
1949640834764319030	[6,11144]	[4,4]
