914849359483579708	[15276,15928]	[1,1]
915017876182823650	[2,10900,15276,15930,15944,15958,15970]	[1,1,2,1,1,1,1]
915389622699113988	[2,8,11033,11036,15276,15936,15958]	[1,1,1,1,4,1,3]
915583635180909876	[6,11144,15276,15927,15928]	[6,6,4,1,3]
916020073073746325	[1,11,10278,10298,15276,15929,15945]	[1,1,1,1,2,1,1]
916492743278114344	[1,19,10272,10281,10740,10742,10765,10816,11076,11155,15276,15922,15955,15973]	[6,2,6,6,2,1,1,2,1,1,2,1,1,2]
916610622673971686	[19,10740,10816]	[1,1,1]
916673086875320900	[15276,15958]	[4,4]
916826827604105053	[6,13,11144,15276,15932,15957]	[3,1,3,1,1,1]
917315240834200312	[1,10278,10298,15276,15931,15958]	[2,2,2,11,10,11]
917330934247230082	[6,13,11144,15276,15932,15952,15957]	[15,12,15,13,12,1,12]
917371116748438232	[11,10611,10614,15276,15911,15943,15945,15958,15989,16451]	[10,10,8,16,4,6,8,7,8,1]
917847077290176753	[1,6,10273,10919,10922,11144,11146,15276,15932,15935,15952,15958,15962,15963,16442]	[6,73,6,6,6,73,1,5,1,1,1,2,1,1,1]
917982299814552097	[6,9,11055,11144,15276,15931,15937,15958,15975]	[2,12,12,2,7,1,6,1,6]
918311959847714032	[5,6,13,10634,11101,11104,11144,11176,15276,15931,15932,15952,15957,15958,15959,15971,16440,16455]	[1,34,8,1,5,5,33,1,19,1,8,1,3,5,7,1,1,1]
918379349549460273	[1,2,6,7,10278,10298,10518,10525,10900,11144,15276,15928,15929,15937,15941,15958,15975,15995]	[3,3,14,2,2,2,2,2,3,14,30,3,3,9,7,8,9,2]
918508073999596191	[6,13,11144,15276,15932,15952,15957]	[15,2,15,2,2,1,2]
918722134239010772	[2,5,7,8,10519,10527,10634,10900,10967,11001,11033,11034,11176,15276,15930,15931,15958,15970,15971,15975,16440,16441]	[1,1,3,1,3,3,1,1,1,1,1,1,1,11,1,1,10,1,1,1,1,1]
918970716123134205	[1,2,6,19,10272,10279,10281,10740,10816,10900,11144,15276,15911,15922,15929,15967,15970,15973]	[9,56,17,1,9,6,9,1,1,56,17,13,1,1,6,6,5,1]
919021050104121985	[15276,15948,15969]	[1,1,1]
