2320823196891162927	[6,11144]	[1,1]
2320899066392988380	[1,10273,10279,10919,10922,15276,15911,15929,15958,15967]	[19,17,4,17,19,8,4,4,4,4]
2320899099283173295	[6,13,19,11076,11144,11147,11155,15276,15932,15957,15958,15978,16455,16456]	[32,4,1,1,29,2,1,10,7,4,4,3,1,1]
2320922080241819472	[6,11144,15276,15931,15958]	[24,24,4,4,4]
2321001841278945186	[3,6,11144,11146,15276,15915,15927,15931,15932,15935,15958,15959,15960]	[1,42,14,28,36,1,1,4,28,28,4,3,3]
2321036847792788410	[15276,15943,15958]	[3,1,2]
2321066640293840486	[6,11144]	[3,3]
2321081187651816147	[6,11144,15276,15932,15959,15978]	[18,18,4,3,1,4]
2321099973027767804	[6,11142,15276,15932,15954,15959,15960]	[5,5,5,4,4,1,1]
2321300079287783494	[2,7,17,10519,10527,10709,10902,10911,15276,15919,15928,15958,16447,16449]	[1,3,1,3,3,1,1,1,11,1,1,11,1,1]
2321300818467275874	[6,11144]	[5,5]
2321324407152400340	[6,11144,11146,15276,15932,15935,15958,15959,15960,15971,15978,15992,16440,16446,16455,16456,16457]	[13,13,1,5,3,1,2,1,1,1,1,1,1,1,1,1,1]
2321335252957345483	[11,10614,15276,15945,15958,15971,15975,15989,16440,16441]	[1,1,18,1,17,5,1,1,5,1]
2321360455228736703	[15276,15911,15958]	[9,9,9]
2321424196093382343	[9,12,11050,11053,15276,15941,15958,16010]	[13,1,13,13,2,1,1,1]
2321447598750668554	[1,2,6,13,19,10740,10816,10850,10900,11101,11104,11144,15276,15912,15922,15929,15932,15934,15943,15952,15957,15958,15959,15960,15970,15971,15973,15978,15987,16440,16451,16463,16479,16483]	[1,7,170,23,1,1,1,3,7,11,11,170,21,1,1,1,12,3,1,1,12,2,1,1,4,1,1,1,1,1,1,1,1,1]
2321543228214696491	[1,6,9,19,10274,10600,10740,10816,11055,11076,11144,11155,15276,15922,15937,15941,15942,15943,15958,15973,15975,16002]	[1,39,10,97,1,2,97,97,4,95,39,95,155,2,42,95,8,1,3,97,48,1]
2321642926501010117	[9,11047,11110,15276,15932]	[2,2,2,1,1]
2321675099372339884	[1,6,10273,10276,10286,11146,15276,15929,15931,15932,15935,15982]	[2,3,1,1,1,3,7,2,1,3,3,2]
2321685359525660476	[6,11144]	[5,5]
