10052235928665928819	[6,11144]	[1,1]
10052236111912569837	[6,13,19,10744,10746,11101,11104,11144,15276,15931,15932,15957,15958,15978,16017]	[12,20,1,1,1,20,20,11,22,1,20,18,1,2,1]
10052243445382243290	[6,9,19,10740,10816,11055,11144,15276,15922,15937,15942,15973,15975]	[5,5,1,1,1,4,5,3,1,2,1,1,2]
10052253279798122501	[6,12,11144,15276,15941,15953,16010]	[27,2,27,3,2,1,2]
10052262319633912690	[1,6,10274,11144,15276,15929,16002]	[1,4,1,4,1,1,1]
10052309571119831635	[15276,15912]	[6,6]
10052316149727813762	[7,10519,10527,15276,15928,15991]	[1,1,1,2,2,1]
10052335873336742316	[6,9,13,11055,11144,15276,15931,15932,15937,15957,15958,15975,15978]	[17,6,1,6,17,8,3,2,3,1,3,3,1]
10052337064637722494	[1,5,6,7,11,19,10276,10519,10527,10614,10634,10740,10816,11060,11144,11146,11176,15276,15922,15929,15932,15935,15936,15945,15958,15963,15967,15970,15971,15973,15989,15998,16440,16442,16450,16453]	[2,2,89,2,5,1,2,2,2,3,2,1,1,1,89,1,2,73,1,2,1,1,2,5,65,1,2,1,26,1,3,2,26,1,1,1]
10052349066199654386	[19,10740,10816,15276,15958]	[4,4,4,1,1]
10052362903260825600	[6,11144]	[1,1]
10052377721111659306	[14,19,10697,10740,10816,15276,15923,15981]	[1,3,1,3,3,1,1,1]
10052389338770467742	[1,6,13,10274,10278,10298,11144,15276,15929,15932,15957,16002]	[3,14,4,1,2,2,14,7,3,1,4,1]
10052416427774310608	[1,6,19,10273,10286,11076,11144,11146,11155,15276,15929,15932,15935,15948,15959,15969,15976]	[6,46,1,6,6,1,36,10,1,19,6,10,10,1,1,1,1]
10052447207137780790	[6,13,11101,11102,11104,11144,15276,15921,15932,15957]	[21,4,3,1,2,21,9,6,3,3]
10052447776037085372	[6,11144,15276,15932,15978]	[9,9,1,1,1]
10052453505788667348	[6,19,10740,10816,11144,15276,15922,15973]	[3,3,3,3,3,1,1,1]
10052463465795474251	[6,7,10518,10525,11144,15276,15937,15958,15975,16441,16443]	[16,3,3,3,16,6,6,2,6,2,2]
10052508629423906201	[6,11144,11146,15276,15932,15935,15952,15978]	[83,83,1,6,5,1,1,3]
10052553273352492688	[6,8,19,10744,10746,10970,10981,11146,15276,15932,15935,15936,15958,15963,16442]	[9,1,1,1,1,1,1,9,39,9,9,1,29,7,7]
