5105538823433589464	[6,11144]	[3,3]
5105542202476713270	[1,10274,15276,15943,15950,16002]	[43,43,34,25,9,20]
5105550878826529817	[1,2,6,19,10276,10740,10816,10900,11076,11144,11155,15276,15929,15958,15959,15960,15963,15967,15973,15976,15992,15998,16013,16442,16454,16457,16463,16474,16479]	[2,1,43,1,2,1,1,1,1,43,1,6,2,3,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1]
5105571410508927786	[2,10902,10910,15276,15956]	[1,1,1,1,1]
5105573991207849726	[6,11144]	[28,28]
5105611004409545812	[6,13,11144,11146,15276,15932,15935,15938,15957]	[42,2,23,19,22,19,19,1,2]
5105612816717000288	[2,6,9,19,10603,10740,10742,10765,10816,10900,11047,11049,11050,11051,11053,11055,11076,11108,11144,11155,15276,15922,15931,15932,15942,15955,15958,15959,15960,15961,15965,15970,15973,15978]	[2,4,30,36,2,30,7,3,30,2,1,1,11,6,5,1,23,2,3,23,51,9,1,2,20,4,1,5,5,1,1,2,27,1]
5105620170073322088	[1,2,3,4,6,9,19,10278,10279,10298,10328,10384,10740,10816,10850,10854,10867,10900,10901,10907,11047,11049,11076,11144,11155,11180,15276,15912,15915,15922,15925,15928,15929,15930,15931,15932,15934,15942,15953,15961,15967,15970,15973,15978,16009]	[2,107,1,2,46,4,13,1,1,1,2,2,13,13,2,8,2,99,2,2,1,1,3,46,3,8,67,1,1,7,1,14,1,2,1,5,2,3,1,4,1,30,10,2,8]
5105648527416324699	[15276,15912]	[10,10]
5105687958443780254	[15276,15937,15958,15975,16441,16443]	[2,2,2,2,2,2]
5105704028832904980	[6,11142,15276,15932,15954,15958]	[11,11,12,11,11,1]
5105727023486677617	[6,11144]	[4,4]
5105743605509451100	[1,2,6,10274,10278,10298,10848,11144,15276,15929,15952,15958,16002]	[4,1,5,4,2,2,1,5,6,4,1,1,4]
5105752733836392659	[7,10518,10525,15276,15928,15995]	[19,19,19,19,19,5]
5105756207762589225	[2,6,10900,11144,15276,15962,15970]	[10,40,10,40,2,1,1]
5105766906614103031	[15276,15958,15963,16442]	[4,4,2,2]
5105790802496131686	[1,2,6,9,13,10900,11050,11053,11144,11146,15276,15913,15929,15932,15935,15942,15947,15957,15958,15959,15960,15962,15963,15970,15971,15978,16005,16440,16442,16444,16446,16466]	[5,3,198,5,2,3,2,2,198,2,28,2,5,10,2,5,1,2,6,1,1,1,2,3,3,5,2,3,2,1,1,1]
5105806536654260403	[19,10742,10767,15276,15912,15958]	[2,2,2,13,6,7]
5105879338792637594	[15276,15959,15960]	[1,1,1]
5105897322957535069	[6,19,10740,10816,11144,11146,15276,15912,15931,15932,15938,15958,15978,16017]	[57,1,1,1,8,47,57,1,6,49,1,6,2,2]
