5136957680067844352	[15276,15912]	[1,1]
5136989942781703966	[1,6,10278,10279,10298,11144,15276,15929,15931,15958,15959,15960,15967]	[4,11,1,3,1,11,7,3,2,3,1,1,3]
5136998528093563132	[1,10278,10298,15276,15911,15929,15958]	[6,6,6,6,1,5,1]
5137059313022818035	[9,10603,11108]	[14,14,14]
5137065646173720954	[2,19,10740,10816,10849,15276,15922,15973]	[1,2,2,2,1,2,2,2]
5137080178762370217	[1,9,19,10278,10298,10740,10816,11076,11155,15276,15922,15929,15942,15965,15973]	[4,1,6,4,4,5,5,5,5,8,1,2,1,1,5]
5137102362117888821	[6,11144]	[4,4]
5137193382948894365	[12,19,10744,10746,15276,15941,15958,16010]	[4,5,5,5,16,4,12,4]
5137222056433574969	[6,9,10603,11050,11051,11108,11142,11144,11146,15276,15931,15932,15935,15942,15954,15958]	[56,1,1,1,1,1,6,39,11,16,5,9,3,1,6,5]
5137241259915744616	[6,11143,11146,15276,15935]	[2,2,2,2,2]
5137245881543204276	[1,2,6,8,11033,11144,11146,15276,15911,15929,15932,15935,15936,15958,15963,15971,15975,16440,16442,16453]	[2,1,36,1,1,36,1,38,1,2,1,1,1,34,1,28,1,28,1,1]
5137272812504921578	[6,9,13,10603,11101,11104,11108,11144,15276,15932,15942,15957,15973]	[3,3,2,2,1,1,2,3,3,2,1,2,1]
5137277937247319822	[1,2,6,10900,11144,15276,15929,15932,15945,15947,15953,15958,15959,15970,15994,16475]	[1,1,67,1,67,9,1,2,1,1,1,6,1,1,1,1]
5137323997830280361	[6,9,11144,15276,15942]	[21,1,21,1,1]
9932705508191917605	[1,2,4,6,9,10274,10333,10427,10850,10872,11144,11146,15276,15915,15931,15932,15934,15935,15942,15958,15970,16011]	[1,3,3,63,2,1,3,3,3,3,57,6,13,3,1,7,3,6,2,1,3,3]
9932742252854890155	[1,6,10272,10279,10281,11144,15276,15929,15967]	[3,1,3,1,3,1,1,1,1]
9932744189974671893	[15276,15943,15950]	[2,1,1]
9932785283337408074	[6,11142,15276,15912,15932,15954]	[4,4,44,40,4,4]
9932788984759378795	[6,8,11144,15276,15932,15936,15953,15958,15978,16017,16452]	[48,1,48,7,3,1,1,3,1,1,1]
9932798819762414002	[1,2,7,11,19,10273,10274,10523,10611,10614,10740,10814,10900,10901,10904,10919,10930,11060,11061,11063,11076,11150,15276,15912,15913,15922,15933,15943,15944,15945,15958,15959,15960,15970,15989,16002]	[3,7,1,14,1,2,1,1,1,4,1,1,6,1,1,2,1,1,8,8,1,1,43,2,3,1,2,1,1,8,1,21,6,7,4,1]
