1149800624645820838	[6,11144]	[6,6]
1149817518556597238	[2,6,19,10742,10767,10900,10901,10906,11142,11144,15276,15932,15954,15955,15978]	[1,109,1,1,1,1,1,1,1,109,3,2,1,1,1]
1149860682018384894	[2,6,13,10900,11144,15276,15932,15952,15957,15958,15963,15970,15978,16017,16442]	[1,76,4,1,76,10,9,1,4,1,1,1,3,1,1]
1149895574775437495	[6,9,10603,11108,11144,11146,15276,15932,15935,15942]	[27,7,6,6,26,2,3,2,2,1]
1149990553986374189	[2,19,10742,10767,10900,10901,10906,15276,15955,15970]	[12,12,12,10,12,7,7,9,7,6]
1150236781283731048	[6,9,11050,11052,11053,11144,15276,15942]	[7,24,24,14,10,7,10,10]
1150319379066781481	[6,11144,15276,15932,15958,15959,15960,15963,15978,16442,16463,16479]	[49,49,4,2,1,2,2,1,2,1,1,1]
1150713938923918633	[6,11144,15276,15937,15958,15975,16441,16443]	[14,14,1,1,1,1,1,1]
1150793758178421761	[15276,15932,15958]	[2,1,1]
1150804048205546859	[9,11055,15276,15937,15975]	[2,2,1,1,1]
1150824476785535781	[1,19,10274,10278,10298,10740,10816,11076,11155,15276,15929,15973,16002]	[11,1,7,2,2,1,1,1,1,8,7,1,5]
1150881042072960616	[2,6,10900,11144,15276,15970]	[1,5,1,5,1,1]
1150942506570590172	[6,13,11144,15276,15932,15957,15959,15960]	[28,3,28,5,3,3,2,2]
1150943526254718810	[6,9,18,11047,11050,11053,11110,11142,11144,11146,11147,15276,15932,15935,15941,15942,15954,15958,15978,15988,16446,16455,16456,16478]	[22,38,1,23,15,15,23,5,12,4,2,41,25,4,1,14,3,2,3,1,1,1,1,1]
1150946796302778529	[6,9,11050,11053,11144,15276,15942]	[52,2,2,2,52,2,2]
1151088792848375967	[6,11144]	[12,12]
1151131055532354174	[6,9,13,19,10603,10740,10816,11108,11144,15276,15922,15932,15957,15973]	[40,8,3,1,8,1,1,8,40,4,1,3,3,1]
1151262063993608075	[2,17,10709,10902,10911,15276,15919,15937,15958,15971,15975,16440,16441,16443,16449]	[1,1,1,1,1,27,1,4,27,3,6,3,6,4,1]
1151537060974256871	[6,11144,15276,15937,15958,15975,16441,16443]	[5,5,9,9,5,9,5,5]
1151571358393227343	[6,8,11144,11146,15276,15932,15935,15936]	[47,1,41,6,7,6,6,1]
