3426520843050790651	[6,11144]	[1,1]
3426739488645744094	[6,7,10520,10532,11144]	[18,6,6,6,18]
3426804098052454194	[19,10740,10816,15276,15912,15922,15973]	[1,1,1,2,1,1,1]
3426838440677038973	[1,6,10274,10278,10279,10298,11144,15276,15929,15943,15967,16002]	[7,13,1,2,4,2,13,5,4,1,4,1]
3427001759030576795	[6,11144,15276,15958]	[7,7,3,3]
3427062298462056651	[15276,15943,15958,15959,15960,16451]	[5,2,3,2,1,2]
3427193352614995024	[2,6,8,16,10854,10896,10900,11033,11142,11144,15276,15911,15927,15932,15936,15954,15958,15959,15960,15963,15970,15971,15977,15978,15987,16012,16017,16440,16442,16453,16461,16483]	[2,223,2,3,1,1,1,1,8,223,25,1,1,17,2,8,3,4,3,2,1,1,3,7,1,1,3,1,2,1,1,1]
3427338315812035749	[7,10524,10541,15276,15928]	[2,2,2,2,2]
3427401441784704795	[1,6,9,13,10272,10281,11050,11052,11144,15276,15929,15932,15942,15957,15975]	[11,5,11,1,11,11,11,11,5,23,11,1,11,1,11]
3427446594205236587	[19,10740,10816]	[6,6,6]
3427564958301423350	[2,6,9,19,10742,10765,10900,11050,11052,11053,11055,11142,11144,15276,15932,15942,15954,15958,15959]	[1,109,59,1,1,1,1,49,6,43,7,46,63,100,46,50,48,2,2]
3427606364964374045	[2,6,10900,10901,10907,11144,15276,15930,15970]	[2,15,2,2,2,15,2,2,2]
3427619005056754338	[1,6,7,10272,10279,10280,10281,10519,10527,10921,11144,15276,15929,15958,15965,15967]	[34,34,1,25,3,9,25,1,1,9,34,29,23,1,5,3]
3427753318804761259	[9,11050,11053,15276,15942]	[16,16,16,9,9]
3427801583258491780	[1,10274,15276,15929,16002]	[26,26,26,26,26]
3427875351483413311	[2,16,19,10740,10816,10900,10947,10948,10954,15276,15977,15984]	[1,21,1,1,1,1,21,19,21,21,21,19]
3427877922071936387	[1,2,6,8,10274,10278,10298,11033,11144,11146,15276,15911,15929,15935,15936,15958,15959,15960,15963,16002,16442]	[1,1,51,1,1,1,1,1,50,1,16,1,1,1,1,12,1,1,11,1,11]
3428037133912422869	[6,11144]	[4,4]
3428122916106254875	[15276,15943,15958]	[5,1,4]
3428255563814438887	[15276,15912]	[1,1]
