1671161885049684942	[6,11144]	[1,1]
1671182562967536904	[6,11144]	[2,2]
1671426003596570758	[2,6,9,19,10740,10816,10900,11050,11053,11076,11088,11144,15276,15922,15931,15958,15970,15973]	[36,64,5,1,1,1,36,5,5,1,1,64,7,1,1,2,4,1]
1671686649875767775	[1,6,19,10274,10278,10298,11076,11142,11144,11155,15276,15929,15932,15954,15958,15971,16002,16440]	[13,39,2,9,5,5,2,2,37,2,18,13,2,2,3,3,6,3]
1671926037363616263	[6,11144]	[3,3]
1671965974634187482	[6,9,19,10740,10816,11055,11076,11144,11146,11155,15276,15932,15935,15937,15952,15973,15975,15978]	[20,2,1,1,1,2,1,20,1,1,6,3,1,1,1,1,1,2]
1672094781055483104	[6,19,10740,10816,11144,15276,15922,15973]	[11,2,2,2,11,2,2,2]
1672110828163950179	[6,11146,15276,15935,15958,15971,16440,16446]	[1,1,1,1,1,1,1,1]
1672131823674410201	[2,6,10854,11144,11180,15276,15952,15970,16009]	[1,8,1,8,1,2,1,1,1]
1672225497803449902	[2,6,7,10519,10527,10900,11144,15276,15931,15958,15970]	[15,6,3,3,3,15,6,10,1,4,6]
1672256730066055607	[1,2,6,9,19,10273,10600,10740,10816,10848,10919,11144,15276,15916,15922,15929,15947,15958,15970,15973,16444]	[2,1,12,10,6,1,10,6,6,1,1,12,6,1,1,1,3,3,1,1,3]
1672260140734504221	[1,10274,10278,10298,15276,15929,16002]	[2,2,2,2,2,2,2]
1672411886315111856	[6,13,11142,11144,15276,15932,15954,15957,15962,15978]	[343,1,12,331,17,13,12,1,4,4]
1672442259283609945	[2,10850,10900,15276,15934,15948,15970,15981]	[6,6,6,8,6,2,6,2]
1672459293568074982	[11,15276,15945]	[1,1,1]
1672540414838945426	[1,6,10274,10278,10298,11144,15276,15929,16002]	[20,1,6,4,4,1,16,16,4]
1672584722313309985	[1,10274,10278,10279,10298,15276,15929,15943,15967,16002]	[4,1,1,2,1,3,2,1,2,1]
1672612772540062687	[6,9,13,11055,11144,15276,15932,15937,15942,15957,15973,15975]	[19,6,2,4,19,6,2,2,2,2,2,2]
1672663704651104849	[2,6,19,10740,10816,10900,11146,15276,15932,15958,15970]	[1,13,8,8,8,1,13,15,13,1,1]
1672758778715563768	[2,5,7,8,11,14,19,10519,10527,10637,10642,10740,10816,10900,10937,10938,11060,15276,15936,15958,15966,15970]	[2,2,1,1,1,6,21,1,1,2,2,21,21,2,1,1,1,11,1,2,6,2]
