1245850732923814743	[6,11144]	[11,11]
1246186408817682183	[6,7,10524,10540,10541,11144]	[34,9,9,9,9,34]
1246190234426790595	[6,13,11101,11104,11144,15276,15931,15932,15957]	[15,34,33,33,15,34,1,32,28]
1246264527367545404	[1,6,9,13,10274,11050,11052,11101,11104,11144,15276,15929,15932,15937,15942,15957,15958,15959,15960,15963,15975,15978,16002,16441,16442,16443]	[3,144,4,10,3,2,2,5,3,144,27,3,10,3,4,9,8,2,2,2,5,2,3,5,2,3]
1246308856390037718	[6,11144]	[2,2]
1246313066585793666	[1,2,6,10,19,10278,10300,10740,10816,10900,10901,10904,10935,11144,15276,15922,15929,15970,15973,15976,15982]	[12,2,6,2,16,1,1,16,15,1,1,1,2,6,42,2,11,1,1,2,28]
1246496006620005209	[9,19,11050,11053,11076,11148,15276,15942]	[2,1,2,2,1,1,2,2]
1246693070018216014	[2,19,10739,10740,10743,10816,10834,10900,15276,15911,15922,15930,15950,15958,15970,15973,16015]	[1,7,6,1,1,1,6,1,7,3,1,1,1,1,1,1,1]
1246703773219242504	[6,11144,15276,15931,15958]	[3,3,1,1,1]
1246831845170955048	[6,11144,15276,15931,15958]	[42,42,2,2,2]
1246846599389812951	[6,9,13,10603,11050,11051,11108,11144,15276,15932,15957]	[2,1,1,1,1,1,1,2,1,1,1]
1246915841975218525	[9,11050,11051,15276,15942,15975]	[2,2,2,14,2,12]
1246928501514729080	[6,11142,15276,15932,15954]	[5,5,5,5,5]
1246934138156974958	[2,8,10900,10967,11001,11033,11034,15276,15930,15970]	[1,1,1,1,1,1,1,1,1,1]
1246957974211161840	[6,13,11144,15276,15932,15957]	[8,2,8,2,2,2]
1247062768137625493	[19,10740,10813,15276,15958]	[12,12,12,4,4]
1247134290743332605	[6,13,11101,11104,11144,15276,15932,15957]	[5,4,1,1,5,4,4,4]
1247164586017247938	[6,11144,11146,15276,15932,15935]	[17,15,2,2,2,1]
1247217323255936898	[2,6,13,19,10740,10744,10747,10814,10816,10900,10901,10907,11142,11144,11146,15276,15922,15930,15932,15935,15954,15957,15958,15970,15971,15973,15978,16017,16440,16446]	[1,117,1,3,2,1,1,2,1,1,1,1,80,37,1,85,1,1,81,1,80,1,1,1,1,1,1,1,1,1]
1247291146308776910	[1,6,10274,10278,10298,11144,15276,15929,15958,16002]	[9,11,6,9,9,11,11,9,2,6]
