2170311821157410930	[6,11144]	[3,3]
2170438493243237741	[6,11144,15276,15911,15958]	[10,10,2,2,2]
2170550949539816843	[7,10518,10525,15276,15928,15958,15995,16008]	[5,5,5,6,1,4,1,1]
2170617136758428455	[15276,15958]	[1,1]
2170707739101042805	[11,11060,15276,15947,15958,16444]	[1,1,3,2,3,2]
2170880340872540513	[6,13,11144,15276,15932,15957]	[46,8,46,8,8,8]
2171051872823890188	[6,9,19,10740,10816,11144,15276,15912,15922,15932,15942,15958,15963,15973,15978,16017,16442]	[46,1,1,1,1,46,12,1,1,7,1,3,3,1,7,7,3]
2171128255277458924	[19,10740,10816,15276,15922,15973]	[1,1,1,1,1,1]
2171193770509685830	[2,6,9,10900,11047,11110,11144,15276,15931,15932,15942,15958,15970]	[11,82,52,11,52,52,82,26,1,20,1,2,3]
2171255516559221833	[2,16,19,10742,10901,10906,10947,10952,11076,11148,15276,15937,15955,15958,15975,15977,15983,16441,16443,16448]	[1,12,2,1,1,1,12,12,2,2,18,7,1,10,8,2,2,2,2,1]
2171668013078756632	[6,11144]	[2,2]
2172159823669816609	[6,11144,11146,15276,15932,15935]	[7,7,3,3,3,3]
2172210525606121944	[1,6,10274,10278,10298,11142,15276,15912,15929,15932,15954,16002]	[8,5,8,6,6,5,15,2,8,5,5,6]
2172280226547678302	[6,11144]	[7,7]
2172335289234067628	[3,15276,15912,15915,15975]	[1,7,4,1,2]
2172357238190119245	[15276,15958,15971,15975,16440,16441]	[6,6,2,2,2,2]
2172426184181364390	[15276,15958,15963,16442]	[9,9,4,4]
2172521920738069144	[1,6,19,10272,10279,10281,10740,10816,11076,11144,11155,15276,15922,15929,15965,15967,15973,15982]	[32,7,1,30,9,30,1,1,1,7,1,36,1,11,3,9,1,23]
2172565187577537486	[6,11144,15276,15912]	[7,7,10,10]
2172585004622176703	[1,10279,15276,15928,15929,15967]	[1,1,2,1,1,1]
