4991467064916368708	[12,15276,15912,15937,15941,15958,15975,16010,16441,16443]	[8,15,4,3,8,3,3,8,3,3]
4991485718931735591	[1,2,6,13,19,10272,10279,10281,10740,10743,10816,10900,11144,15276,15928,15929,15930,15931,15932,15957,15958,15967,15970,16015]	[2,41,80,5,22,2,2,2,20,2,20,41,80,12,1,2,2,1,5,5,1,2,3,2]
4991492909460471540	[1,6,13,14,10278,10298,11101,11104,11143,11144,11146,15276,15929,15932,15935,15958,15966]	[1,46,2,4,1,1,2,2,4,41,1,8,1,1,1,2,4]
4991517588497553575	[6,13,11144,15276,15932,15957,15959,15960]	[10,2,10,5,2,2,3,3]
4991538475502521489	[7,9,10519,10527,11050,11053,15276,15953,15958,15963,16442,16452]	[2,1,2,2,1,1,15,6,13,3,3,4]
4991558107722873414	[1,2,6,9,10274,10276,10278,10298,10603,10848,11108,11144,15276,15916,15929,15958,15970]	[11,1,37,1,3,1,5,5,1,1,1,37,14,1,9,4,1]
4991585998040310803	[2,6,8,13,10900,11033,11144,15276,15911,15930,15932,15936,15937,15957,15958,15970,15975,16441,16443]	[2,29,1,1,1,1,29,4,1,1,1,1,2,1,1,1,2,1,1]
4991597958762249430	[6,11142,11146,15276,15932,15935,15954]	[15,2,13,15,15,13,2]
4991600726986833127	[6,11144]	[9,9]
4991626191353958025	[6,9,13,19,10740,10816,11050,11076,11144,11146,11155,15276,15931,15932,15935,15942,15952,15957,15958,15971,15973,16440,16446]	[133,13,7,1,1,1,13,1,133,2,1,24,2,7,2,11,1,7,3,3,1,3,2]
4991629035728479362	[2,19,10743,10744,10747,10900,15276,15930,15970,16015]	[5,1,1,1,1,5,2,2,2,1]
4991629773356917888	[6,11144,15276,15978]	[5,5,1,1]
4991631597470443450	[9,11050,11053,15276,15942]	[8,8,8,8,8]
4991692678726264190	[6,11144]	[4,4]
4991748075444457712	[6,11144,15276,15931,15958]	[42,42,1,1,1]
4991798106043559659	[2,6,13,10854,10896,11101,11144,15276,15932,15952,15957,15958,15970,15978,16012,16455]	[4,23,1,4,4,1,23,8,2,1,1,1,4,2,4,1]
4991814913029239157	[6,11144]	[10,10]
4991870262148521843	[2,5,7,9,19,10519,10527,10634,10740,10742,10744,10746,10767,10900,10901,10904,10906,10907,11055,11076,11150,11159,11176,15276,15911,15922,15930,15944,15955,15958,15963,15970,16442,16448]	[26,8,21,12,23,21,21,8,1,20,4,4,18,23,5,1,2,2,12,2,1,1,8,35,1,1,4,1,2,12,1,23,1,2]
4991881626705364825	[2,4,6,7,9,10332,10419,10520,10532,10603,10850,10871,10900,11050,11051,11108,11144,15276,15937,15942,15958,15970,15975,15986,16441,16443,16466]	[9,6,19,6,29,6,6,6,6,11,6,6,3,28,11,11,19,46,14,22,3,9,14,6,1,1,1]
4991930412213486169	[6,11144,11146,15276,15932,15935]	[12,5,7,7,7,7]
