3477101111569940812	[6,11144]	[1,1]
3477129777678161800	[2,6,8,11,10854,10896,11144,15276,15932,15936,15945,15958,15959,15970,15971,15978,15992,16012,16440,16450,16457]	[1,178,2,1,1,1,178,17,3,2,1,9,2,1,1,1,2,1,1,1,2]
3477405623883325889	[9,11050,11053]	[3,3,3]
3477644664398321906	[2,10900,15276,15912,15930,15959,15970]	[1,1,3,1,1,1,1]
3477692000758281074	[6,11142,11146,15276,15932,15935,15954]	[4,1,3,4,4,3,1]
3477698697920100016	[6,11144]	[2,2]
3477772882338932281	[2,6,13,10900,11144,15276,15957,15970]	[26,37,1,26,37,13,1,12]
3477914673214310426	[1,10278,10300]	[6,6,6]
3477952531908150246	[6,11144,15276,15912]	[4,4,13,13]
3477979091150586693	[2,19,10742,10767,10901,10906,10907,15276,15955,15970]	[1,1,1,1,1,1,1,1,1,1]
3478030349775828279	[6,11144,11146,15276,15932,15935,15958]	[19,18,1,6,1,1,5]
3478037186167699742	[7,10518,10525,15276,15928,15937,15941,15958,15975,15995,16441]	[22,22,22,113,6,63,15,29,71,6,8]
3478197508067789954	[9,19,10740,10742,10816,11055,11076,11155,15276,15937,15942,15955,15973,15975]	[3,1,1,1,1,2,1,1,3,1,1,1,1,1]
3478294893699511269	[6,11146,15276,15932,15935]	[1,1,1,1,1]
3478376256965101078	[6,11144,15276,15959,15960]	[44,44,34,34,9]
3479000068427384129	[6,9,19,10742,10765,11047,11110,11144,15276,15931,15932]	[23,15,1,1,1,15,15,23,14,1,13]
3479177073935613119	[2,6,9,10900,11047,11110,11144,11146,15276,15932,15935,15941,15970]	[1,45,2,1,2,2,40,5,7,6,5,1,1]
3479318653510189811	[6,11144,15276,15932,15978]	[9,9,1,1,1]
3479333358746981448	[9,11050,11052,15276,15942]	[30,30,30,30,30]
3479503143458401282	[2,6,10900,11144,15276,15911,15932,15958,15959,15970,15971,15978,16440]	[23,25,23,25,15,2,1,9,2,3,3,1,3]
