2376616940584007924	[6,11144]	[17,17]
2376621840840301969	[6,11144]	[3,3]
2376623810926243646	[6,9,19,10606,10740,10742,10816,11050,11052,11055,11076,11144,11155,15276,15922,15931,15937,15942,15955,15958,15971,15973,15975,16440]	[29,11,5,1,5,3,5,1,1,8,3,29,3,12,2,1,4,1,3,2,1,5,4,1]
2376654168771177538	[15276,15958]	[1,1]
2376724626814536052	[6,11144,11146,15276,15932,15935,15937,15958,15975,16441,16443]	[6,6,1,7,1,1,2,6,3,3,2]
2376828169062218730	[6,9,13,10603,11050,11051,11108,11144,15276,15932,15957]	[22,1,1,1,1,1,1,22,1,1,1]
2376917338736779298	[2,6,8,10900,11144,15276,15933,15936,15952,15958,15970,15992,16457,16468]	[1,70,1,1,70,4,1,1,1,2,1,1,1,1]
2377183862222603922	[6,13,11144,15276,15932,15957]	[27,3,27,3,3,3]
2377198421784943216	[1,6,13,11144,15276,15929,15931,15932,15952,15957,15958]	[1,10,2,10,7,1,3,2,4,2,2]
2377358725259100420	[6,11142,15276,15932,15954,15959,15960]	[4,4,55,4,4,51,51]
2377461621439188765	[1,6,10272,10274,10281,11144,11146,15276,15929,15932,15935,16002]	[5,33,3,2,3,27,6,7,1,6,6,1]
2377535862204271046	[6,11144]	[2,2]
2377680773570673429	[1,2,6,8,13,10279,10900,11101,11102,11144,15276,15913,15929,15936,15958,15959,15967,15970]	[3,1,12,1,1,3,1,1,1,12,8,1,3,1,1,1,3,1]
2377792024847772454	[2,3,11,10241,10242,10614,10847,10859,15276,15915,15945,15989]	[1,4,1,1,1,1,1,1,4,3,1,1]
2377931556908325507	[1,3,6,7,11,13,10272,10274,10281,10519,10527,11144,15276,15915,15928,15932,15945,15957,15958,15971,15987,15991,16440,16483]	[3,1,22,11,1,1,2,1,2,11,11,22,15,1,10,1,1,1,2,1,1,8,1,1]
2377942972554301801	[6,11144,11146,15276,15932,15935,15958,15959,15960,15963,16442]	[20,20,4,13,4,4,8,2,2,2,2]
2378047898436430491	[6,11144,11146,15276,15932,15935,15958,15971,15978,16017,16440,16446]	[44,44,1,2,1,1,1,1,1,1,1,1]
2378247726447704816	[6,9,13,19,10603,10740,10816,11047,11050,11051,11076,11108,11110,11144,11155,15276,15922,15932,15942,15948,15957,15973,15981]	[13,28,1,4,6,4,4,16,6,6,3,6,16,13,3,14,4,3,7,1,1,7,1]
2378250969029853300	[1,10279,15276,15929,15958,15967,16458,16460]	[1,1,1,1,1,1,1,1]
2378264201000570727	[6,9,13,19,10600,10740,10816,11144,11146,15276,15922,15932,15935,15942,15957,15959,15960,15973]	[20,11,1,1,3,1,1,18,2,19,1,3,2,8,1,9,9,1]
