2481810628594883381	[6,11144]	[2,2]
2481958635671965588	[6,12,13,11144,15276,15932,15941,15957,15958,16010]	[18,4,10,18,15,10,4,10,1,4]
2482011130251431028	[6,11144,15276,15931,15958]	[36,36,3,3,3]
2482138243489620637	[2,6,7,9,11,19,10524,10541,10740,10814,10901,10904,11055,11076,11144,11150,15276,15922,15928,15932,15938,15944,15945,15958,15970,15971,15978,16017,16440]	[3,71,7,3,1,3,7,7,3,3,3,3,3,3,71,3,38,3,7,1,1,3,1,25,3,1,1,1,1]
2482282950117248647	[6,11142,11144,15276,15932,15954]	[37,19,18,19,19,19]
2482343948738887826	[15276,15931,15958]	[3,3,3]
2482546240223886604	[6,13,11144,15276,15932,15957]	[20,1,20,1,1,1]
2482550804273429552	[9,11050,11053,15276,15942]	[52,52,52,21,21]
2482637886850241272	[15276,15948,15958,15981]	[44,2,42,2]
2482665161494775486	[6,13,11144,15276,15932,15957]	[17,6,17,6,6,6]
2482767873542544278	[1,2,6,19,10274,10900,11076,11144,11155,15276,15958,15962,15970]	[1,16,31,1,1,16,1,31,1,7,2,1,4]
2482816123132965695	[2,4,10326,10364,10850,10900,15276,15934,15970]	[14,7,7,7,9,14,14,9,14]
2482832317870243491	[15276,15912,15953]	[7,7,1]
2483017815605062678	[9,11050,11053]	[18,18,18]
2483050875578719402	[6,13,11144,11147,15276,15932,15957,15958,15978,16456]	[23,1,22,1,3,2,1,1,1,1]
2483069432933848253	[9,11050,11053,15276,15942]	[3,3,3,3,3]
2483169533181766777	[15276,15912]	[43,43]
2483184331000428060	[2,6,13,10900,11144,11146,11147,15276,15932,15935,15952,15953,15957,15958,15959,15976,15978,16017,16446,16455,16456]	[2,453,1,2,29,70,419,413,74,70,7,5,1,385,1,1,24,2,54,57,20]
2483299774989649684	[2,6,17,10709,10710,10900,10902,10911,10945,11091,11144,11146,15276,15919,15932,15935,15970]	[4,32,4,4,1,1,4,4,3,1,30,2,3,1,2,2,1]
2483522950956033894	[15276,15958]	[2,2]
