2522611464833359366	[1,15276,15929,15931,15958]	[2,3,2,1,1]
2522720994712327897	[6,9,11055,11144,15276,15932,15937,15942,15975,15978,16017]	[25,14,8,25,11,2,3,6,3,2,2]
2522737857764783587	[1,6,13,19,10278,10298,10740,10816,11076,11101,11102,11144,11155,15276,15927,15929,15958,15973]	[3,3,1,1,3,3,1,1,1,1,1,3,1,5,1,2,1,1]
2522797790442108835	[1,6,9,10278,10298,11047,11110,11144]	[1,7,3,1,1,3,3,7]
2522815417971234650	[1,6,10279,11144,11146,15276,15928,15929,15932,15935,15967,15976]	[1,7,1,7,1,4,1,1,1,1,1,1]
2522843218952662856	[6,11144,15276,15958,15971,16440]	[21,21,26,26,1,1]
2522939516282942769	[6,13,11144,15276,15932,15957]	[57,5,57,5,5,5]
2523050267145312350	[6,13,11144,11146,15276,15932,15935,15957,15958,15959,15960,15963,15978,16442]	[37,1,37,1,6,3,1,1,2,1,1,1,1,1]
2523080814635045348	[5,6,7,11,12,10519,10527,10634,11060,11144,11176,15276,15941,15945,15958,15971,15975,16010,16440,16441]	[1,50,12,1,1,12,12,1,1,50,1,40,1,1,38,2,1,1,2,1]
2523188807810888565	[6,11142,15276,15932,15954,15959,15960,15962]	[36,36,38,38,38,2,2,2]
2523331957405933077	[2,3,4,6,13,19,10241,10329,10393,10740,10816,10847,10859,10917,11142,11144,11146,15276,15915,15925,15931,15932,15935,15954,15957,15958,15959,15960,15970,15971,16440,16446]	[1,1,2,120,6,3,1,2,2,3,3,1,1,1,25,92,3,52,1,1,1,32,4,25,6,17,1,1,1,4,4,1]
2523564414198147024	[2,6,8,18,11033,11144,15276,15911,15936,15958,15971,15988,16440]	[1,1,1,5,1,1,10,1,1,4,1,5,1]
2523568684905434997	[6,7,9,13,19,10519,10527,10600,10606,10740,10816,11076,11142,11144,11146,11155,15276,15912,15922,15928,15932,15935,15942,15954,15957,15958,15971,15973,16440,16447]	[25,1,2,1,5,1,1,1,1,5,5,4,4,19,2,4,29,13,1,1,7,4,1,4,1,3,1,5,1,1]
2523671943794843028	[1,10278,10298,10300,15276,15929]	[34,34,10,24,34,34]
2523690929859048045	[6,11146,15276,15932,15935]	[2,2,2,2,2]
2523718887143271991	[2,6,13,10900,11144,15276,15932,15957,15970]	[2,38,1,2,38,2,1,1,1]
2523743674499755629	[1,6,10272,10278,10282,10300,11144,15276,15929]	[14,11,2,1,2,1,11,14,14]
2523761427599915592	[2,6,13,19,10740,10742,10816,10900,10901,10906,11076,11144,11155,15276,15911,15922,15932,15948,15955,15957,15958,15969,15970,15973,15981,16448]	[105,8,2,15,11,1,11,104,1,1,6,8,6,34,17,2,2,22,1,2,1,16,6,2,6,1]
2523862180182361282	[6,9,10600,11144]	[3,1,1,3]
2524001142104782639	[2,6,10900,11144,15276,15932,15958,15959,15970,16455]	[1,8,1,8,3,1,1,1,1,1]
