2011406391593784057	[6,11144]	[2,2]
2011536352104750063	[6,11144,11147,15276,15958,15978,16456]	[27,26,1,3,3,1,1]
2011595769506869369	[2,19,10742,10901,10906,15276,15955,15958,15970,15971,16440]	[1,1,1,1,1,4,1,3,1,2,2]
2011620513110356916	[19,10740,10816,15276,15912,15922,15973]	[1,1,1,21,20,1,1]
2011620893851095707	[6,9,19,10740,10816,11144,11146,15276,15912,15922,15932,15935,15942,15953,15962,15973,15978,16017]	[28,1,1,1,1,28,1,31,25,1,5,1,1,1,2,1,4,4]
2011671740327688927	[2,6,8,9,13,11033,11142,11144,11146,15276,15911,15912,15931,15932,15935,15936,15937,15942,15954,15957,15958,15962,15975,15978]	[1,145,2,1,1,1,13,128,4,65,1,35,7,19,7,2,1,1,13,1,7,1,1,1]
2011851552427473881	[6,11144,15276,15932,15978]	[68,68,2,2,2]
2012033934970487090	[6,13,11101,11144,15276,15932,15957,15959,15960]	[9,1,1,9,1,1,1,1,1]
2012077803338009146	[6,13,14,10697,11101,11104,11144,15276,15923,15932,15937,15957,15958,15971,15975,16440]	[50,2,1,1,1,1,50,14,1,2,4,2,7,2,4,2]
2012139470856309240	[1,2,14,10272,10279,10281,10697,10900,10938,15276,15923,15929,15938,15966,15967,15970]	[4,21,2,4,1,4,1,21,1,12,1,1,1,1,1,9]
2012161318170509063	[3,6,19,10257,11076,11144,11155,15276,15915,15932,15953,15958,15975,15978,15992,16004,16017,16457]	[1,102,1,1,1,102,1,9,1,5,1,1,1,7,1,1,2,1]
2012285977534666349	[15276,15959]	[6,6]
2012441888489501838	[1,6,19,10278,10298,10740,10816,11144,15276,15922,15929,15938,15973,15977,15984]	[5,15,1,5,5,1,1,15,6,1,4,2,1,1,1]
2012516228093422875	[6,13,11101,11104,11144,15276,15931,15932,15957,15958]	[98,14,1,1,98,15,1,9,14,1]
2012642306577261476	[6,11144]	[7,7]
2012691586250650387	[6,11144]	[46,46]
2012748010963886831	[6,7,13,19,10522,10740,10816,11076,11144,11155,15276,15922,15932,15957,15958,15973,15975,16441]	[41,184,1,1,184,1,1,1,41,1,5,1,1,1,3,1,1,1]
2012766963318181712	[1,6,13,10278,10298,11144,11146,15276,15928,15929,15932,15935,15957,15958,15963,16442,16446,16455]	[55,77,4,55,55,77,2,66,1,55,9,2,4,1,1,1,1,1]
2012778293882330448	[2,6,7,13,14,10519,10527,10900,10937,11144,15276,15932,15952,15957,15958,15966]	[2,31,3,4,12,3,3,2,10,31,37,4,1,4,21,12]
2012820895555208968	[6,14,11144,15276,15966]	[1,1,1,1,1]
