1679127609331273414	[15276,15958]	[1,1]
1679156861303293062	[2,5,6,7,8,11,17,19,10519,10527,10634,10709,10741,10786,10854,10900,10901,10902,10905,10907,10911,10967,11001,11060,11079,11144,11176,11178,11179,11180,15276,15911,15919,15927,15930,15958,15963,15970,15971,15976,16013,16440,16442,16449,16454,16474]	[34,5,11,1,1,1,3,5,1,1,1,3,5,5,4,27,16,3,5,11,3,1,1,1,1,11,1,4,4,4,92,4,3,1,16,63,2,24,7,1,1,7,2,2,1,1]
1679192926768642598	[1,10279,10922,15276,15929,15931,15958,15959,15960,15967]	[1,1,1,33,1,1,9,23,23,1]
1679377153990618430	[1,6,10278,10298,11144,15276,15929]	[2,1,2,2,1,2,2]
1679513122204655827	[1,2,6,8,9,10272,10279,10281,10600,11033,11036,11144,15276,15911,15912,15929,15936,15967]	[15,19,56,18,14,12,2,12,14,19,19,56,27,6,3,5,18,2]
1679523042129414613	[1,2,18,10273,10286,10900,15276,15930,15970,15985,15988]	[1,2,1,1,1,2,4,2,2,2,1]
1679646720241819698	[6,11144]	[4,4]
1679724994660576470	[6,9,18,19,10740,10816,11047,11110,11144,15276,15922,15928,15959,15960,15965,15973,15988]	[91,98,1,4,4,4,98,98,91,9,4,1,1,1,2,4,1]
1679747982470702296	[6,11144,15276,15932]	[2,2,1,1]
1679890516033339937	[19,10740,10816,15276,15922,15973]	[8,8,8,8,8,8]
1680043321714807201	[6,13,11144,11146,15276,15932,15935,15937,15952,15957,15958,15971,15975,16440,16441,16443,16446]	[24,1,24,1,27,1,1,10,1,1,21,1,10,1,5,5,1]
1680175173233016087	[6,11147,15276,15958,15978,16456]	[2,2,2,2,2,2]
1680197800597101322	[2,6,9,11,10854,11144,11147,11180,15276,15932,15936,15942,15945,15958,15959,15970,15976,15978,16009,16013,16450,16453,16454,16456,16474]	[2,108,1,2,2,94,9,2,27,7,2,1,2,17,2,2,1,18,2,1,2,2,1,14,1]
1680197976532096530	[6,11146,15276,15932,15935,15958,15959,15960,15963,16442]	[2,2,8,2,2,6,2,2,1,1]
1680231004996180005	[1,19,10278,10298,10740,10816,15276,15922,15973]	[2,4,2,2,4,4,4,4,4]
1680265849777971685	[6,13,11144,15276,15932,15957,15978,16017]	[21,2,21,5,5,2,3,3]
1680276003561305372	[1,2,6,7,8,14,10279,10519,10527,10700,10850,10900,10967,11001,11033,11034,15276,15911,15928,15929,15930,15932,15934,15937,15943,15958,15963,15966,15967,15970,15975,15978,15991,16003,16441,16442,16443,16447,16451,16462,16464]	[3,3,2,51,1,1,1,51,28,1,2,3,1,1,1,1,125,2,45,3,1,2,2,12,1,101,16,1,1,3,12,2,36,23,12,16,12,32,1,23,23]
1680611369684698799	[1,6,13,10279,11144,11146,15276,15929,15932,15935,15948,15957,15958,15963,15967,15969,16442,16446,16455]	[3,85,1,3,85,2,11,3,7,2,1,1,2,2,3,1,2,2,2]
1680741351667700635	[15276,15912]	[14,14]
1680762385608916573	[1,10922,15276,15911]	[19,19,4,4]
