1867047530465092961	[6,11144]	[7,7]
1867192458823961919	[2,10900,15276,15912]	[4,4,2,2]
1867246857429678066	[6,11142,15276,15932,15954]	[69,69,69,67,69]
1867257832900830880	[6,11144]	[1,1]
1867893434174896183	[9,11050,11051,15276,15959,15960]	[1,1,1,1,1,1]
1867999034373360923	[6,19,10740,10816,11144,15276,15922,15973]	[16,1,1,1,16,1,1,1]
1868048478590546097	[9,11050,11051,11053,15276,15942]	[3,3,3,2,2,2]
1868157509432401802	[6,11144]	[2,2]
1868180889884885666	[6,9,19,10740,10816,11050,11052,11053,11144,15276,15922,15932,15942,15943,15958,15971,15973,15978,16440,16451]	[44,10,1,1,1,8,2,6,44,37,1,2,7,2,28,19,1,2,19,2]
1868493921631608928	[6,13,11144,11146,15276,15932,15935,15952,15957,15971]	[49,3,49,1,5,3,1,1,3,1]
1868686684253627783	[1,2,6,10272,10274,10279,10281,10850,10900,10922,11144,11146,15276,15929,15932,15934,15935,15959,15960,15967,15970,16002]	[12,516,19,6,6,1,6,1,516,1,10,12,41,6,12,1,12,3,3,1,23,5]
1868856927395619090	[6,11144,11146,15276,15932,15935,15976]	[49,49,1,1,1,1,1]
1869391225653983156	[6,13,11101,11104,11144,15276,15932,15957]	[3,2,2,2,3,2,2,2]
1869511540906522904	[1,6,13,10274,11101,11104,11144,15276,15929,15932,15957,16002]	[1,23,1,1,1,1,23,2,1,1,1,1]
1869991011998334042	[2,6,10854,11144,11180,15276,15917,15958,15970,15976,16009,16013,16454,16474]	[1,28,1,28,1,5,3,1,1,1,1,1,1,1]
1869998329685045027	[1,6,10274,10278,10298,11144,15276,15929,16002]	[8,2,7,8,8,2,8,8,7]
1871385875616384490	[6,11142,11144,15276,15932,15954]	[45,1,45,1,1,1]
1871494341009350903	[6,11144,15276,15932,15937,15958,15965,15975,15978,16017,16441,16443]	[24,24,15,2,1,2,11,1,2,2,1,1]
1871535420431885788	[1,2,5,9,19,10278,10279,10298,10635,10636,10740,10816,10854,10894,10895,11050,11053,11076,11155,15276,15928,15929,15940,15942,15958,15967,15973,16001,16016,16467]	[12,1,1,17,3,4,5,4,1,1,1,1,1,1,1,17,17,3,3,35,1,9,1,17,7,5,1,1,1,1]
1871590436395995776	[6,11144,15276,15912,15952]	[1,1,7,6,1]
