15221227621408682747	[6,11144]	[1,1]
15221434468167937330	[6,13,11144,15276,15932,15957]	[10,2,10,2,2,2]
15224617034680476730	[1,6,11,13,11060,15276,15929,15932,15945,15952,15957,15958,15971,16440]	[1,1,1,2,1,17,1,2,1,1,2,13,8,8]
15229684008283175507	[2,19,10740,10816,10900]	[2,9,9,9,2]
15231975394764988824	[9,15276,15937,15942,15975]	[1,2,1,1,1]
15233390978544101313	[5,7,10519,10527,10634,11176,15276,15937,15958,15963,15975,16441,16442,16443]	[1,1,1,1,1,1,22,13,22,1,13,13,1,13]
15235321409184534034	[6,11144,11146,15276,15932,15935]	[4,3,1,1,1,1]
15237468880067830199	[15276,15912]	[5,5]
15237932692596462750	[6,9,19,10603,10740,10742,10816,11055,11076,11108,11144,11155,15276,15914,15942,15955,15958,15971,15973,16440]	[24,4,6,2,6,1,6,2,2,2,24,2,14,2,2,1,8,7,2,7]
15239861878488364060	[1,5,6,10634,11144,11176,15276,15929,15932,15958,15971,15975,15978,16017,16440,16441]	[1,1,8,1,8,1,36,1,1,34,4,2,1,1,4,2]
15240650858792608164	[6,11144]	[2,2]
15242516566167275811	[6,11146,15276,15932,15935,16007]	[2,2,3,2,2,1]
15244996446623134631	[6,13,11144,11146,15276,15912,15928,15931,15932,15935,15957,15958]	[63,3,60,3,24,10,4,4,5,3,3,4]
15245131646948470994	[9,15276,15942]	[1,1,1]
15246811301001560860	[2,3,4,10333,10847,10850,10872,15276,15915,15925,15934,15970,16011]	[2,1,1,1,1,1,1,2,2,1,1,2,1]
15248483032314033809	[1,2,4,7,13,10332,10419,10519,10850,10871,10900,11101,11104,15276,15928,15929,15932,15957,15958,15970,15971,15986,15991,16003,16440,16447,16462,16464,16468]	[1,4,1,1,13,1,1,1,1,1,3,13,13,22,1,1,12,12,8,2,5,1,1,1,5,1,1,1,1]
15251059967275465087	[1,2,6,8,13,10278,10298,11033,11144,15276,15911,15929,15932,15936,15957,15978]	[5,1,207,1,2,5,5,1,207,10,1,5,5,1,2,1]
15251892984989814068	[7,10519,10527,15276,15928,15937,15958,15963,15971,15975,16440,16441,16442,16443,16447]	[1,1,1,29,1,13,17,1,2,15,2,3,1,1,1]
15254333909854464739	[6,11142,11144,15276,15932,15954,15959,15960]	[83,5,78,8,7,5,1,1]
15257911338424090916	[19,10740,10816]	[16,16,16]
