2816315166312301792	[15276,15912]	[10,10]
2816421881383678202	[5,6,12,16,10634,11144,11146,11176,15276,15932,15935,15941,15958,15963,15971,15975,15977,16010,16440,16441,16442]	[1,6,2,1,1,6,4,1,63,4,4,2,56,6,15,8,1,2,15,8,6]
2816460241214569276	[6,11144]	[3,3]
2816481729621962953	[6,11142,15276,15912,15932,15954]	[4,4,35,31,4,4]
2816709034540073412	[2,10900,15276,15958,15970]	[1,1,2,1,1]
2816783571635110047	[1,10274,10278,10298,10300,15276,15929,16002]	[8,3,5,2,3,6,6,1]
2816808192172571938	[6,11144]	[2,2]
2816889565568071173	[6,11144,15276,15958,15975,16441]	[2,2,1,1,1,1]
2817003215282745235	[5,10634,11176,15276,15958]	[2,2,2,8,8]
2817091400280909148	[1,19,10279,10742,10765,15276,15929,15967]	[2,2,2,2,2,2,2,2]
2817154263110898786	[2,5,6,7,11,17,10519,10527,10634,10709,10902,10911,11144,11176,15276,15919,15945,15953,15958,15963,15971,16440,16442]	[1,1,2,1,1,1,1,1,1,1,1,1,2,1,24,1,1,1,22,1,1,1,1]
2817326057749452870	[11,10614,11057]	[1,1,1]
2817391709021904894	[15276,15947,15958,15963,15975,16442,16444]	[38,1,37,1,1,1,1]
2817520524685959489	[6,11142,11144,11146,15276,15932,15935,15954]	[23,15,6,2,17,17,2,15]
2817526959873747749	[6,11146,15276,15935]	[1,1,1,1]
2817625966719430151	[2,4,6,10332,10850,10871,10900,11144,15276,15970,15986]	[3,1,7,1,1,1,3,7,1,1,1]
2817704261561054038	[6,11144]	[1,1]
2817753758121166975	[6,11142,15276,15932,15954,15958]	[27,27,28,27,27,1]
2817831897512851399	[2,6,7,11,12,13,10519,10527,10900,11096,11097,11146,15276,15935,15936,15937,15941,15945,15958,15971,15975,16010,16440,16441,16443,16450,16453]	[60,1,1,2,2,1,1,1,60,1,1,1,53,1,2,2,2,2,49,2,6,2,2,5,1,2,2]
2817883869766457441	[3,6,11,10613,10614,10624,11056,11144,15276,15915,15937,15945,15958,15963,15975,15989,16441,16442,16443]	[1,12,3,1,2,1,1,12,12,1,1,1,10,1,1,1,1,1,1]
