671400286154711524	[6,11144]	[11,11]
671560849565434659	[6,11144]	[1,1]
671831518744298092	[15276,15943,15958,16451]	[11,11,9,9]
671985974188341489	[6,13,11144,15276,15932,15957]	[5,2,5,2,2,2]
671988983482532217	[15276,15911,15928]	[8,4,4]
672211054940863436	[6,11144]	[14,14]
672347849254368523	[6,12,13,19,10740,10816,11144,15276,15931,15932,15941,15957,15958,15971,15978,16010,16017,16440]	[36,20,3,2,2,2,36,31,2,5,23,3,3,1,1,20,1,1]
672470928238918842	[9,10603,11050,11051,11108,15276,15931,15958]	[1,1,1,1,1,1,1,1]
672612159393051533	[6,9,13,11101,11144,11146,15276,15931,15932,15935,15942,15953,15957,15958,15959,15960,15971,15973,15976,15978,16013,16440,16446,16454,16474]	[132,1,4,1,126,10,28,7,16,10,1,2,4,9,1,1,1,1,1,1,1,1,1,1,1]
672807913458864622	[6,11144]	[3,3]
673003847909187877	[1,2,6,9,19,10272,10279,10281,10740,10816,10900,11047,11110,11142,11144,11146,15276,15922,15929,15932,15935,15938,15942,15954,15967,15970,15973]	[1,2,43,32,3,1,1,1,3,3,2,31,31,2,42,1,21,1,1,16,1,2,2,2,1,2,1]
673020528772112134	[1,6,9,11,16,19,10274,10278,10298,10740,10742,10765,10816,10947,10948,10954,11050,11053,11076,11142,11155,15276,15922,15929,15932,15938,15942,15945,15952,15954,15958,15963,15973,15977,15984,16002]	[3,2,5,1,1,3,1,2,2,1,1,1,1,1,1,1,4,4,2,2,2,18,1,3,2,1,6,1,1,2,1,2,1,1,1,1]
673174918520374709	[1,10272,10279,10281,15276,15929,15958,15967]	[3,3,3,3,4,3,1,3]
673328153296896354	[1,6,11144,15276,15929,15982]	[1,1,1,12,1,12]
673507227140000636	[1,6,10278,10298,11144,15276,15929,15932,15978]	[48,7,48,48,7,47,46,1,1]
673645422439419876	[2,6,10902,10910,11142,15276,15932,15954,15956,15958]	[2,3,2,2,3,6,3,3,2,1]
673646169564225520	[1,15276,15929]	[1,1,1]
673652108840279840	[19,10740,10742,10816,11076,11155,15276,15912,15955,15973]	[5,5,5,5,5,5,31,26,5,5]
673777492930507334	[6,9,11144,15276,15932,15942,15958,15963,15978,16442,16455,16456]	[48,4,48,10,7,4,4,3,3,3,4,3]
673813607863846462	[6,12,11146,15276,15912,15928,15935,15941,15953,15958,15963,15971,16010,16440,16442,16446,16447]	[2,2,2,34,25,1,2,2,2,7,2,2,2,2,2,2,1]
