4070119334917122276	[6,11144]	[6,6]
4070151857620881178	[1,6,10278,10279,10298,11144,15276,15911,15928,15929,15967]	[12,1,10,3,10,1,14,1,2,12,3]
4070186563342137034	[6,13,11144,15276,15932,15957]	[18,2,18,2,2,2]
4070235629962200705	[3,6,19,11076,11144,11146,11155,15276,15915,15932,15935,15948,15958,15969,15971,15978,16017,16440,16446]	[1,44,1,1,44,3,1,7,1,1,3,1,3,1,3,1,1,2,2]
4070681456180940537	[1,2,19,10272,10279,10281,10742,10768,10901,10906,15276,15929,15948,15967,15969]	[2,1,1,2,2,2,1,1,1,1,3,2,1,2,1]
4071255990418455446	[19,10740,10816,15276,15928,15938]	[2,2,2,6,4,2]
4071700028510813866	[19,10740,10816]	[19,19,19]
4071805684901507832	[6,11142,15276,15932,15954,15958,15978,15985,16455,16456]	[11,9,15,11,9,2,2,6,2,2]
4072062494797340490	[19,10740,10816,15276,15922,15947,15958,15973,16444]	[1,1,1,2,1,1,1,1,1]
4072080368234106521	[6,11144,15276,15931,15958]	[2,2,2,2,2]
4072241875527842596	[6,13,11101,11104,11146,15276,15932,15935,15957]	[1,16,16,16,1,17,17,1,16]
4072479661548337906	[9,11055,15276,15942,15958]	[1,1,2,1,1]
4072644613582711424	[15276,15912,15928]	[6,5,1]
4073491502618415821	[7,19,10519,10524,10527,10540,10541,10740,10816,15276,15922,15928,15958,15973,15991,16003,16447,16462,16464]	[26,1,6,20,3,18,2,1,1,26,1,23,5,1,21,3,3,3,3]
4073828656268735776	[1,2,10274,10900,15276,15929,15958,15963,15970,15976,16002,16442]	[4,1,4,1,6,2,2,1,1,1,2,1]
4073929329150028200	[6,11144]	[2,2]
4073985510189296666	[2,8,10900,10967,11001,11033,11034,15276,15930,15970]	[7,1,7,1,1,1,1,3,1,3]
4074333522135468843	[1,2,4,5,6,10,11,19,10272,10274,10276,10278,10279,10280,10281,10283,10298,10310,10353,10614,10634,10850,10883,10900,10935,11060,11061,11063,11076,11144,11146,11155,11176,15276,15920,15929,15931,15934,15935,15945,15947,15958,15959,15960,15967,15970,15971,15979,15989,15998,16002,16440,16446]	[49,2,1,1,7,2,9,1,10,1,14,24,4,1,9,1,24,1,1,1,1,1,1,1,1,2,1,1,1,6,1,1,1,64,2,29,15,1,1,8,2,23,1,1,14,1,1,1,1,10,1,1,1]
4074398965235261984	[6,11144,15276,15952]	[77,77,1,1]
4074472182599769348	[6,11144]	[3,3]
