4175738647566786284	[6,11144]	[14,14]
4175800409824149251	[1,6,10274,10279,11144,15276,15929,15952,15958,15967,16002,16458,16460]	[3,26,1,2,26,5,3,1,3,2,1,2,2]
4175922489697873087	[15276,15931,15958]	[1,1,1]
4176000844869282623	[2,6,19,10740,10850,10900,10901,10904,11144,15276,15911,15922,15931,15932,15934,15958,15963,15970,15975,16442]	[4,64,1,1,2,3,1,1,64,10,1,1,4,1,2,3,1,3,1,1]
4176147976053888651	[15276,15912]	[10,10]
4176281196704823407	[2,6,7,9,10520,10532,10603,10900,11050,11051,11108,11144,15276,15942,15970]	[2,30,12,44,12,12,29,2,40,40,29,30,3,1,2]
4176297894565371993	[6,7,13,10519,10528,11142,11144,15276,15928,15932,15954,15957,15958,15991,16003,16447,16462,16464]	[31,1,4,1,1,10,21,15,1,12,10,4,1,1,1,1,1,1]
4176339938942255453	[9,11047,11050,11053,11110,15276,15942]	[5,4,1,1,4,1,1]
4176511924739721957	[6,9,11050,11053,11144,15276,15931,15942,15958]	[34,2,2,2,34,3,1,2,1]
4176516566991461250	[6,11144]	[10,10]
4176544609994694166	[1,10272,10281,15276,15929]	[10,10,10,10,10]
4176632739558353660	[2,6,10900,11144,15276,15970]	[2,3,2,3,2,2]
4176670596572820771	[1,10278,10298,15276,15911,15929,15958]	[10,10,10,11,1,10,1]
4176975557433435671	[1,2,3,4,6,8,9,11,13,10278,10298,10353,10847,10850,10883,11033,11050,11052,11053,11055,11144,11146,15276,15911,15915,15926,15929,15932,15934,15935,15936,15942,15945,15957,15958,15959,15962,15970,15971,15975,15979,16440]	[1,4,1,1,59,4,12,1,2,1,1,1,1,1,1,3,10,1,9,1,56,3,30,4,1,1,1,6,1,1,4,11,1,2,4,1,1,2,1,1,1,1]
4177115343562179107	[1,6,13,10274,11144,15276,15932,15943,15957,16002]	[1,13,1,1,13,2,1,1,1,1]
4177188008685035062	[12,15276,15941,16010]	[5,5,5,5]
4177296224857367729	[15276,15937,15958,15975,16441,16443]	[1,1,1,1,1,1]
4177360290684904055	[6,11144,15276,15959,15960]	[14,14,153,153,153]
4177419559257389422	[2,6,19,10740,10742,10816,10901,10906,11076,11144,11155,15276,15955,15973]	[1,4,10,9,2,9,1,1,9,4,9,10,2,9]
4177486925141481187	[15276,15958]	[1,1]
