5062517431065073266	[6,11144]	[52,52]
5062540056426380774	[6,11144]	[8,8]
5062550580899628145	[6,11144,15276,15958,15971,16440]	[10,10,3,3,2,2]
5062576468507216190	[6,11,10614,11146,15276,15935,15945,15958,15971,15989,16440,16446]	[1,1,1,1,5,1,1,4,1,1,1,1]
5062577548249726731	[2,6,9,13,19,10740,10816,10900,11055,11101,11144,15276,15922,15931,15932,15937,15957,15958,15963,15970,15973,15975,16442,16455]	[5,44,2,1,1,1,1,5,2,1,44,7,1,3,1,1,1,4,1,1,1,1,1,1]
5062618415301331984	[6,11144]	[15,15]
5062619351887437376	[6,9,10603,11050,11051,11108,11144]	[2,1,1,1,1,1,2]
5062627742918775764	[15276,15959,15960]	[5,5,5]
5062648836023133797	[6,8,9,13,11055,11101,11144,11146,15276,15932,15935,15936,15942,15957,15958,15959,15960,15963,15971,15978,16017,16440,16442,16446,16453,16455]	[104,2,3,2,3,1,104,4,31,5,4,2,1,2,21,4,4,2,4,3,3,4,2,4,1,1]
5062687732611027359	[1,6,9,13,10273,10286,11144,15276,15929,15931,15932,15942,15952,15957]	[2,27,1,1,1,1,27,5,2,1,1,1,1,1]
5062705001496300501	[15276,15958,15985]	[2,1,1]
5062728868947656403	[6,11144,15276,15958,15975,16441]	[26,26,1,1,1,1]
5062733484569962461	[1,6,10274,10278,10298,11144,15276,15929,15958,15971,16002,16440]	[2,2,2,2,2,2,11,2,9,9,2,9]
5062747441017714931	[9,11050,11053,15276,15942]	[1,1,1,1,1]
5062772499937070956	[6,9,19,10600,10740,10816,11144,15276,15912,15922,15932,15937,15958,15959,15960,15962,15973,15975,15978,16441,16443,16455,16456]	[44,3,1,3,1,1,44,112,1,1,1,90,1,19,19,1,1,90,1,1,1,1,1]
5062804305664062510	[6,11144,11146,15276,15932,15935,15953,15958,15971,15978,16017,16440,16446,16452]	[28,28,4,6,2,4,1,3,4,2,2,3,3,1]
5062819388150689383	[6,11144]	[4,4]
5062834553337098301	[19,10740,10816,15276,15922,15973]	[2,2,2,2,2,2]
5062846217726682078	[1,2,6,13,19,10278,10300,10740,10742,10813,10901,10904,10906,11076,11144,11146,11150,15276,15922,15929,15931,15932,15935,15944,15955,15957,15959,15960,15970]	[21,2,33,1,2,12,12,1,1,1,2,1,1,1,31,2,1,28,1,21,8,3,2,1,1,1,2,2,2]
5062846800698537459	[6,11142,15276,15932,15954]	[5,5,10,10,5]
