2744661068610767542	[6,11144]	[4,4]
2745019333063460458	[2,6,19,10740,10816,10900,11144,15276,15958,15970,15971,15987,16440,16483]	[77,17,3,3,3,77,17,27,2,25,1,1,1,1]
2745218243149210365	[6,9,11144,15276,15932,15942]	[45,2,45,3,1,2]
2745290643156530040	[2,6,9,13,19,10603,10742,10767,10900,11050,11051,11053,11101,11104,11108,11144,11146,15276,15932,15935,15942,15952,15957,15958,15971,15978,16017,16440,16446]	[2,104,21,49,2,9,2,2,2,17,13,8,46,46,9,102,2,60,53,2,5,1,4,1,1,2,1,1,1]
2745358274970905536	[1,6,13,10272,10279,10281,11144,15276,15929,15932,15952,15957,15967]	[6,6,1,6,1,6,6,2,1,1,1,1,1]
2745393159340088738	[7,19,10519,10740,10816,15276,15922,15928,15958,15973,15991,16003,16447,16462,16464]	[2,1,1,1,1,4,1,3,1,1,2,2,1,1,1]
2745446384665868518	[2,10900]	[5,5]
2745474720521498509	[2,6,13,14,19,10739,10740,10742,10744,10745,10766,10767,10813,10900,10901,10903,10904,10906,10907,10937,11076,11144,11150,15276,15918,15922,15930,15944,15955,15957,15958,15966,15970,15975,16441]	[27,11,1,26,29,4,2,15,13,13,8,6,1,27,22,4,2,9,7,18,1,11,1,51,4,1,5,1,1,1,1,26,22,1,1]
2745554018554844971	[6,11144,15276,15958,15971,16440]	[8,8,1,1,1,1]
2745776734112192086	[19,10740,10816]	[4,4,4]
2745887378733490262	[2,6,8,19,10900,11033,11076,11144,11155,15276,15911,15928,15936,15958,15970]	[1,48,2,3,1,1,3,48,3,5,1,2,2,1,1]
2745892133750193811	[2,6,9,19,10600,10740,10816,10900,11076,11144,11155,15276,15922,15928,15931,15942,15958,15970,15973]	[11,27,34,9,32,8,8,11,2,27,2,17,7,1,1,2,1,5,8]
2745983666068786358	[6,9,13,10603,11050,11051,11108,11144,15276,15931,15932,15957,15958]	[21,2,4,2,2,2,2,21,5,1,4,4,1]
2746191549968770209	[1,2,6,10,11,13,19,10272,10279,10281,10742,10901,10906,10935,11061,11062,11144,15276,15920,15929,15932,15945,15955,15957,15958,15959,15960,15967,16448]	[8,1,40,1,8,2,1,7,6,7,1,1,1,1,1,1,40,21,1,7,2,8,1,2,2,1,1,6,1]
2746207283446613705	[6,11144]	[5,5]
2746309957109248675	[2,6,13,10900,11144,15276,15932,15957,15970]	[14,44,2,14,44,3,2,2,1]
2746356321463654814	[6,11144]	[9,9]
2746377420297776515	[1,7,10279,10523,10535,10922,15276,15929,15943,15958,15967,16451,16458,16460]	[5,4,5,4,4,5,5,5,2,2,5,2,2,2]
2746377494000145633	[1,10278,10298,15276,15912,15929]	[2,2,2,5,3,2]
2746406954094019809	[1,6,11,13,10272,10273,10279,10281,10919,11060,11101,11104,11144,15276,15929,15932,15936,15945,15953,15957,15958,15967,15971,15975,15978,16017,16440,16441,16450,16453]	[5,29,1,4,1,4,1,1,4,1,4,4,29,58,1,5,1,1,1,4,51,1,7,1,1,1,7,1,1,1]
