1964505843945079356	[6,11144]	[9,9]
1964553335490345220	[1,2,5,6,7,16,10274,10279,10519,10524,10527,10541,10634,10902,10910,10922,11144,11176,15276,15928,15929,15956,15958,15967,15977,16002,16447]	[5,1,2,48,3,1,2,3,2,1,2,1,2,1,1,3,48,2,16,3,3,1,8,3,1,2,2]
1964576850953506494	[6,13,11144,11147,15276,15932,15941,15957,15958,15978,16456]	[19,3,18,1,5,3,1,3,1,1,1]
1964695216440400351	[2,6,9,10600,10900,11144,15276,15930,15970]	[541,2,1,1,541,2,38,2,38]
1964811169750170901	[15276,15912]	[31,31]
1964934923464078424	[6,12,11144,15276,15941,16010]	[3,1,3,1,1,1]
1965210132238567296	[6,11142,15276,15932,15954]	[4,4,4,4,4]
1965352277287460759	[6,13,11144,15276,15932,15952,15957]	[27,4,27,5,4,1,4]
1965433335014721640	[2,6,11,19,10740,10742,10767,10814,10816,10900,10901,10906,11076,11144,11148,11155,15276,15911,15922,15938,15945,15955,15958,15970,15973]	[19,7,1,30,13,16,8,6,7,9,11,11,7,7,2,5,38,13,2,4,1,9,13,10,7]
1965582122846903937	[6,11144]	[4,4]
1965662078955063655	[15276,15947,15958,16444]	[6,2,6,2]
1965734496261743905	[1,2,10274,10278,10279,10298,10300,10900,15276,15911,15929,15931,15958,15967,15971,16002,16440]	[7,3,3,5,1,3,2,3,42,4,7,12,35,1,19,3,19]
1965850612973106837	[2,19,10740,10816,10900,15276,15922,15970,15973]	[31,1,1,1,31,3,1,2,1]
1965924777150768509	[1,7,10274,10519,10527,15276,15950]	[1,1,1,1,1,1,1]
1966006534201830062	[15276,15958]	[2,2]
1966185223303725289	[2,6,7,10519,10527,10900,11144,11146,15276,15932,15935,15958,15970,15971,16440]	[11,202,1,1,1,11,202,2,9,3,2,4,2,1,1]
1966248153148655955	[1,7,10279,10519,10527,10922,15276,15929,15958,15967,15971,16440]	[15,1,3,1,1,14,8,3,5,3,1,1]
1966251530264182446	[1,10278,10298,15276,15929]	[2,2,2,2,2]
1966566321649280146	[2,6,10900,11144,15276,15930,15932,15953,15958,15970,15971,15978,16017,16440,16452]	[1,8,1,8,10,1,1,1,8,1,1,1,1,1,1]
1966678678388054706	[1,2,3,6,17,10274,10709,10902,10911,11146,15276,15912,15915,15919,15929,15932,15935,15958,16002,16449]	[4,1,2,3,1,2,1,1,1,3,55,42,2,1,4,3,3,4,1,1]
