5123457491185900489	[15276,15958]	[1,1]
5123463644729489332	[2,19,10740,10742,10816,10900,10901,10906,11076,11155,15276,15922,15955,15973]	[1,2,1,1,1,1,1,1,1,1,2,1,1,1]
5123467087211040736	[2,10900,15276,15970]	[1,1,1,1]
5123497658941556106	[6,11,11061,11063,11144,11146,15276,15932,15935,15937,15945,15952,15958,15963,15975,16441,16442,16443]	[91,2,2,2,88,3,15,3,3,3,2,1,7,6,3,2,5,2]
5123501545076262719	[11,11060,15276,15958,15963,16442]	[1,1,9,9,1,1]
5123506550061632714	[1,2,6,10,19,10273,10286,10683,10740,10816,10900,10935,11144,11146,15276,15920,15929,15931,15932,15935,15950,15958,15965,15970]	[5,127,45,18,10,4,4,8,10,10,127,10,45,1,68,10,1,1,1,1,2,4,2,48]
5123511771864658033	[1,2,6,9,13,19,10274,10279,10740,10742,10765,10767,10816,10900,10901,10904,10922,11050,11053,11055,11076,11142,11144,11146,11155,15276,15922,15927,15929,15931,15932,15935,15938,15942,15954,15955,15957,15958,15959,15963,15967,15971,15973,16440,16442,16446,16472]	[4,2,44,5,3,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,5,38,1,1,42,1,1,4,4,8,1,1,3,5,1,3,23,2,1,1,1,1,1,1,1,1]
5123557464541588157	[6,7,10520,10532,11146,15276,15932,15935]	[3,2,2,2,3,3,3,3]
5123589686881940821	[6,19,10740,10816,11142,11144,15276,15922,15931,15932,15947,15952,15954,15958,15973,15990,16444,16489]	[48,2,2,2,11,37,20,2,3,11,1,1,9,6,2,1,1,1]
5123597441877169808	[2,6,13,10900,11142,11144,15276,15932,15954,15957,15959,15960]	[2,151,1,2,120,31,124,121,120,1,1,1]
5123611890274801400	[15276,15958,15975,16441]	[4,4,1,1]
5123612069852106503	[6,9,11047,11110,11144]	[13,54,54,54,13]
5123623411925481141	[6,11144]	[1,1]
5123665222207354852	[6,7,10518,10519,10523,10525,10527,10537,11144,15276,15928,15955,15958,15969,15995,16447,16448]	[2,15,6,1,8,6,1,8,2,16,3,1,15,1,2,2,1]
5123685775905018596	[6,9,19,10600,10740,10816,11144,15276,15922,15958,15963,15973,16442]	[38,1,1,1,1,1,38,2,1,1,1,1,1]
5123695271574586729	[2,6,8,10900,11144,15276,15936,15958,15970,15976,16453]	[14,32,2,14,32,6,2,2,2,1,1]
5123697181592096023	[15276,15912]	[10,10]
5123709663792086220	[6,11144,15276,15931,15958]	[30,30,1,1,1]
5123738630515680666	[6,11146,15276,15932,15935]	[7,7,7,7,7]
5123762018484510178	[15276,15958]	[3,3]
