4149029282217814426	[6,11144]	[6,6]
4149066973098876547	[2,10900,15276,15970]	[70,70,3,3]
4149151343753777877	[6,11144]	[8,8]
4149284454273528806	[6,11144,15276,15931,15958,15971,16440]	[7,7,18,6,18,10,10]
4149364421447637432	[9,11,11061,11063,15276,15942,15945]	[1,1,1,1,2,1,1]
4149473066762009019	[2,6,7,19,10519,10527,10744,10747,10900,10901,10907,11144,15276,15911,15928,15930,15970,15975]	[55,1,1,55,1,1,55,55,44,55,55,1,51,30,1,28,44,1]
4149493083996251381	[1,2,10274,10278,10298,10900,15276,15929,16002]	[22,1,22,8,8,1,13,13,3]
4149580262198872625	[6,11142,15276,15931,15932,15954,15958]	[1,1,7,2,5,1,2]
4149666978436225685	[6,19,10740,10813,11144,11146,15276,15932,15935,15947,15958,15975,16441,16444]	[14,1,1,1,14,2,37,2,2,1,35,1,1,1]
4149783306375960657	[6,13,18,11144,15276,15917,15928,15932,15957,15988]	[44,2,2,44,5,1,2,2,2,2]
4149797476282447218	[2,6,9,13,10603,10850,10900,11050,11051,11108,11144,15276,15912,15932,15934,15942,15957,15958,15970,15975,15976,15978,16017,16441]	[22,46,3,2,3,5,22,3,3,3,46,37,6,3,5,3,2,10,15,4,3,1,1,4]
4149799070017579368	[5,9,11,12,10634,11050,11052,11060,11176,15276,15941,15942,15958,15963,15971,15975,16010,16440,16442]	[1,32,2,2,1,32,32,2,1,56,2,32,22,2,3,32,2,3,2]
4149821104479579982	[6,9,10603,11108,11144]	[10,6,6,6,10]
4149823821223486684	[6,11144]	[10,10]
4149845025158569119	[1,19,10740,10816,15276,15922,15929,15952,15973]	[1,1,1,1,5,1,1,3,1]
4149919685266227661	[6,9,11055,11144,15276,15932,15942,15958,15959,15978,16017]	[34,2,2,34,6,1,2,3,1,1,1]
4149976690995454478	[6,13,11144,11146,15276,15932,15935,15952,15958,15971,15987,16440,16446,16455,16483]	[15,4,3,12,11,8,5,1,6,5,5,5,1,5,5]
4150221534925601203	[1,2,4,6,7,19,10276,10353,10520,10530,10742,10767,10850,10883,10900,10901,10906,11144,15276,15929,15934,15955,15958,15970,15979]	[3,15,9,53,1,15,2,9,1,1,15,15,9,9,15,1,1,53,68,1,9,1,56,10,9]
4150236666318811185	[6,11,13,11101,11104,11144,15276,15932,15936,15945,15957,15958,16450,16453]	[13,1,1,1,1,13,2,1,1,1,1,1,1,1]
4150247025416892951	[6,13,19,10740,10816,11144,15276,15921,15922,15932,15952,15957,15958,15973,15976,15978,15985,16013,16017,16454,16474]	[104,3,1,1,1,104,32,5,1,5,2,3,1,1,1,2,16,1,1,1,1]
