4328533438145952740	[6,11144]	[15,15]
4328621322358075307	[15276,15927]	[2,2]
4328627168753309679	[1,6,11144,15276,15929,15932,15978,16017]	[7,5,5,9,7,2,2,2]
4328663110394909417	[15276,15947,15958,16444]	[2,2,2,2]
4328878783383173976	[1,2,6,10274,10854,10896,11144,11180,15276,15929,15970,16009,16012]	[3,2,22,2,2,1,22,1,4,2,2,1,1]
4328881732608487157	[2,10900,15276,15911,15961,15964,15970]	[4,4,5,1,4,4,4]
4328932537079721842	[11,11060,15276,15958]	[1,1,2,2]
4329126648749947385	[6,11144]	[2,2]
4329134141310575196	[6,13,19,10740,10742,10816,11076,11144,11155,15276,15955,15957,15973]	[11,1,5,5,3,5,5,11,5,6,3,1,5]
4329249526177956672	[2,6,19,10740,10742,10816,10901,10906,11144,15276,15928,15955,15958,16448]	[1,4,7,7,1,7,1,1,4,2,1,1,1,1]
4329324381017918637	[1,15276,15929,15975]	[12,12,12,1]
4329365721555553418	[1,10278,10298,15276,15929]	[1,1,1,1,1]
4329399248273343172	[6,11144,15276,15912,15941]	[2,2,10,9,1]
4329463768056513469	[6,12,11144,15276,15941,16010]	[2,1,2,1,1,1]
4329588437209354023	[1,10278,10279,10298,15276,15911,15929,15967]	[18,18,5,18,18,2,18,5]
4329642587281961374	[6,11144,15276,15958,15963,16442]	[2,2,3,3,1,1]
4329931539735674262	[9,11050,11053,15276,15931,15958,15975]	[30,30,30,6,3,3,3]
4329989427239903278	[6,11144,15276,15958]	[3,3,1,1]
4330398677414497238	[19,10740,10816,15276,15938,15959,15960]	[2,2,2,1,1,1,1]
4330443871109593333	[6,11144]	[19,19]
