1118137126483667100	[6,11144]	[43,43]
1118963120101756005	[6,13,19,10740,10816,11144,15276,15932,15957,15978,16017]	[28,1,14,14,14,28,5,5,1,4,4]
1119361139391034665	[15276,15958]	[1,1]
1119667436550805764	[6,11144,15276,15931,15958]	[24,24,15,15,15]
1119852836626215957	[1,6,19,10740,10816,11144,15276,15922,15929,15943,15973]	[1,1,2,2,2,1,4,2,1,1,2]
1119948006395109751	[2,17,19,10740,10816,10902,10912,10913,11184,11185]	[89,87,2,2,2,89,2,87,87,87]
1120111012701880002	[2,6,9,13,14,16,19,10697,10742,10901,10906,11055,11142,11144,11146,15276,15923,15931,15932,15935,15937,15942,15954,15955,15957,15958,15975,15977,15992,16448,16457]	[1,15,37,1,2,2,1,2,1,1,1,37,3,10,3,50,2,1,6,2,1,26,3,1,1,13,1,2,1,1,1]
1120294500341545066	[1,6,13,19,10272,10279,10281,11076,11088,11144,11146,15276,15929,15932,15935,15957,15958,15967,15971,16440,16446]	[15,39,3,11,14,1,14,11,11,34,6,24,15,8,6,3,1,1,1,1,1]
1120355921599971342	[15276,15912]	[6,6]
1120405098473757809	[7,11,10523,10611,10930]	[6,11,6,11,6]
1120664232605629221	[6,13,11144,15276,15932,15957]	[9,1,9,1,1,1]
1121680896301736749	[19,10740,10816]	[4,4,4]
1121722130751905122	[6,13,19,10740,10816,11101,11104,11144,15276,15922,15973]	[74,6,1,1,1,6,6,74,1,1,1]
1121948351439601909	[9,11050,11051,11055,15276,15942]	[26,2,2,24,2,2]
1122248716524115382	[2,16,10902,10912,10947,10952,15276,15977,15983]	[17,41,17,17,41,41,9,9,8]
1122275740979114385	[2,6,7,19,10519,10527,10740,10813,10900,10901,10904,10907,11144,15276,15930,15931,15932,15958,15963,15970,15978,16017,16442]	[4,49,1,1,1,1,1,1,4,4,1,3,49,7,1,1,1,2,1,4,1,1,1]
1122558761708564655	[2,6,19,10742,10901,10906,11144,15276,15955,15958,16448]	[1,5,1,1,1,1,5,1,1,1,1]
1122642715708275817	[1,6,10278,10298,11144,15276,15929]	[1,37,1,1,37,1,1]
1122696794103569551	[6,11144]	[3,3]
1123150644647127214	[2,5,6,11,10614,10854,10900,11056,11057,11144,11178,11179,11180,15276,15931,15958,15970]	[11,1,19,5,5,1,10,1,4,19,1,1,1,12,10,10,2]
