3751702899806495331	[6,11144]	[8,8]
3751761455430949308	[6,8,11144,11146,15276,15932,15935,15936]	[20,1,13,7,7,5,5,1]
3751791566191938519	[2,6,13,19,10740,10816,10900,11076,11101,11144,11155,15276,15922,15932,15957,15958,15963,15970,15973,16442,16455]	[42,20,1,1,1,1,42,1,1,20,1,10,1,1,1,2,1,7,1,1,1]
3751835286186659740	[6,11142,11144,11146,15276,15932,15935,15943,15954,15958,16451]	[12,1,12,1,7,2,1,2,1,5,2]
3751837824063691997	[19,10740,10816,15276,15958,15971,16440]	[1,1,1,6,6,1,1]
3751858379770453552	[2,4,6,7,8,16,19,10332,10419,10521,10740,10816,10850,10871,10947,10948,10954,10957,10958,11033,11040,11144,11146,15276,15911,15932,15935,15936,15937,15958,15970,15971,15975,15977,15984,15986,16440,16441,16443,16446]	[6,3,13,3,3,42,4,3,3,3,4,4,3,3,40,39,39,1,39,3,3,7,7,145,3,1,7,3,2,96,3,6,4,42,39,3,6,4,2,6]
3751986857068293975	[6,13,11144,15276,15932,15957]	[20,1,20,1,1,1]
3752287871555634759	[15276,15958]	[1,1]
3752346269554005191	[19,10740,10816]	[36,36,36]
3752569077481625826	[6,11144]	[12,12]
3752641698144037102	[6,11144,11146,15276,15932,15935]	[4,4,2,2,2,2]
3752908914053161819	[1,9,19,10274,10276,10740,10816,15276,15912,15913,15922,15929,15942,15943,15958,15967,15973,15998,16002,16458,16460,16477]	[10,2,2,7,3,2,2,23,11,1,2,9,2,1,3,3,2,3,6,3,3,3]
3753140512318614289	[6,11144,11146,15276,15932,15935]	[164,164,3,3,3,3]
3753240284933720026	[2,3,6,13,18,10241,10847,10859,10900,10917,11144,15276,15915,15925,15928,15932,15957,15970,15988]	[11,1,13,2,1,1,1,1,10,1,13,6,1,1,1,2,2,3,1]
3753271043712504186	[2,6,11,13,17,10709,10850,10900,10902,10911,11144,15276,15919,15932,15934,15945,15947,15953,15957,15958,15970,15971,16440,16444,16449]	[17,49,9,3,1,1,9,16,1,1,49,37,1,3,9,9,2,1,3,13,12,1,1,2,1]
3753274776905510211	[6,9,11047,11110,11144,11146,15276,15932,15935,15942,15953]	[27,29,26,26,27,1,9,4,1,3,1]
3753430753532187005	[1,10272,10279,10281,15276,15929,15967]	[2,1,1,1,2,2,1]
3753483132817753543	[6,11144]	[1,1]
3753700127469719516	[1,6,9,13,10272,10279,10281,11144,15276,15929,15932,15937,15942,15957,15958,15967,15975,16441,16443]	[1,37,3,3,1,1,1,37,8,1,3,1,3,3,1,1,1,1,1]
3754180863410387415	[6,7,10520,10532,11146,15276,15911,15931,15932,15935,15958]	[3,1,1,1,3,20,15,2,2,3,17]
