2967283007204249718	[6,11144]	[18,18]
2967327737750534009	[7,10520,10533,15276,15928,15958]	[4,4,4,8,7,1]
2967349356893631547	[6,11146,15276,15932,15935]	[3,3,3,3,3]
2967373524593002600	[6,9,11050,11053,11144,15276,15942]	[49,2,1,1,49,2,2]
2967470584649654487	[2,10900,15276,15970]	[15,15,15,15]
2967512532497107243	[6,11144]	[3,3]
2967524676793302113	[15276,15958,15963,16442]	[5,5,1,1]
2967527707293885559	[6,13,11144,15276,15932,15957]	[81,2,81,2,2,2]
2967678119547655526	[15276,15937,15958,15963,15975,16441,16442,16443]	[18,4,18,3,4,4,3,4]
2967730674691790628	[15276,15912]	[20,20]
2967891797058602664	[1,10272,10282,15276,15928,15938]	[1,1,1,10,5,5]
2967960070122155043	[6,11144,15276,15959,15960]	[19,19,3,3,2]
2968063566609416931	[7,19,10518,10525,11076,11155,15276,15928,15950,15995]	[6,1,6,6,1,1,3,3,2,3]
2968069361936949891	[6,11144,11146,15276,15932,15935]	[6,4,2,2,2,2]
2968096753510271171	[5,6,8,10634,10970,10981,11146,11176,15276,15932,15935,15936,15958]	[2,4,1,2,1,1,4,2,14,4,4,1,9]
2968111237006235311	[6,11142,11144,15276,15932,15954]	[19,17,2,17,17,17]
2968142229034776302	[6,11144]	[1,1]
2968167929603047862	[5,6,10634,11144,11176,15276,15958]	[1,5,1,5,1,8,8]
2968258239747444901	[6,9,13,11055,11144,15276,15932,15942,15957,15959,15960]	[21,4,6,1,21,10,6,4,6,1,1]
2968434452320685199	[2,6,17,10900,10902,10913,11144,11184,11185,15276,15958,15970]	[25,1,12,14,11,11,1,12,12,3,1,2]
