2387243053375704124	[6,11144]	[2,2]
2387358446968514942	[6,11144]	[1,1]
2387431688528628419	[6,11144]	[16,16]
2387482568864352560	[1,6,19,10273,10274,10278,10279,10286,10298,10307,11076,11144,11155,15276,15929,15931,15952,16002]	[31,12,1,3,14,7,3,3,7,3,1,12,1,26,23,2,2,9]
2387599893366095288	[6,13,19,10740,10816,11142,11144,15276,15912,15922,15932,15954,15957,15973,15978,16017]	[24,1,1,1,1,13,11,19,3,1,15,13,1,1,1,1]
2388140931632349984	[5,6,10634,11144,11176,15276,15932,15953,15958,15978,16017]	[3,8,3,8,3,4,1,1,2,1,1]
2388482157353654018	[2,3,4,6,8,9,13,16,17,19,10257,10353,10709,10740,10742,10816,10850,10883,10900,10902,10911,10947,10948,10954,11033,11076,11144,11155,15276,15911,15915,15919,15922,15928,15932,15934,15936,15941,15942,15955,15957,15958,15959,15962,15963,15970,15971,15973,15975,15977,15978,15979,15980,15984,15992,16004,16014,16016,16440,16442,16447,16457,16467]	[4,1,1,176,2,2,1,5,1,16,1,1,1,16,6,16,1,1,1,1,1,2,2,2,1,13,176,13,56,1,1,1,10,5,7,1,3,1,2,6,1,17,1,1,6,3,1,16,1,5,5,1,1,2,3,1,1,1,1,6,2,3,1]
2388586564327643665	[2,6,9,13,19,10740,10742,10816,10900,11076,11142,11144,11146,11155,15276,15932,15935,15938,15942,15954,15955,15957,15969,15970,15973]	[18,82,5,2,1,1,1,1,18,1,1,73,8,1,35,11,8,1,5,1,1,2,2,18,1]
2388627105185490000	[9,15276,15942,15975]	[4,5,4,5]
2388901969925081659	[19,10740,10816,15276,15911,15958]	[1,1,1,2,2,1]
2388963483455552933	[1,6,19,10272,10279,10281,10740,10816,11144,15276,15922,15929,15967,15973]	[7,16,3,7,7,7,3,3,16,9,2,7,7,2]
2389106027505170882	[1,2,6,10272,10279,10281,10848,11144,11146,15276,15916,15929,15932,15935,15938,15952,15958,15967,15970,15980,15982]	[14,1,15,14,1,14,1,13,2,17,1,1,6,2,2,3,1,1,1,1,2]
2389260768667654405	[6,11144,15276,15912,15928,15958]	[21,21,16,14,1,1]
2389896399356659087	[6,7,9,10518,10525,11047,11110,11142,11144,15276,15928,15932,15948,15954,15969,15995]	[3,8,6,8,8,6,6,1,2,10,8,1,1,1,1,8]
2390000602993214728	[6,13,18,19,10740,10816,11076,11101,11104,11144,11155,15276,15922,15932,15948,15957,15973,15981,15988]	[6,48,1,8,8,8,1,47,47,6,1,24,7,3,1,15,8,1,1]
2390677248605873506	[2,10854,11180,15276,15970,16009]	[1,1,1,1,1,1]
2390695639450700245	[6,13,16,11144,15276,15932,15952,15957,15977,15978,16017]	[72,7,1,72,10,9,1,7,1,1,1]
2390891141291732253	[6,11144,11146,15276,15932,15935,15941]	[9,8,1,2,1,1,1]
2391191673210136992	[6,11144]	[22,22]
2391197500112276400	[2,6,8,13,11033,11144,15276,15911,15931,15932,15936,15953,15957,15958,15976,15978,16017]	[1,51,1,1,1,51,19,1,5,9,1,1,1,8,1,8,6]
