4762662176849744257	[15276,15941]	[5,5]
4763040288818354787	[15276,15958]	[23,23]
4763360119405790349	[9,11047,11110]	[108,108,108]
4763559098463801747	[6,13,11144,15276,15932,15957,15978,16017]	[28,4,28,5,5,4,1,1]
4764001747002801358	[1,6,13,19,10274,10278,10298,10740,10816,11101,11144,15276,15922,15929,15932,15957,15958,15963,15973,15978,16442,16455]	[2,55,1,1,1,1,1,1,1,1,55,7,1,1,5,1,1,1,1,4,1,1]
4764144954960143199	[6,11142,15276,15932,15954]	[3,3,5,5,3]
4764439314384685746	[6,8,11,13,10614,11144,15276,15932,15936,15945,15957,15989]	[36,2,2,2,2,36,6,2,2,2,2,2]
4764505345427705016	[6,9,11144,11146,15276,15932,15935,15942]	[18,1,13,5,6,5,5,1]
4764510764872190702	[1,14,19,10273,10274,10278,10298,10697,10919,10922,11076,11155,15276,15911,15923,15929,15958,15971,16002,16440]	[12,1,1,1,2,11,11,1,1,1,1,1,15,1,1,11,2,1,2,1]
4764735746941293143	[2,6,9,13,17,10709,10902,10911,11101,11144,15276,15919,15932,15942,15957,15958,15959,15960,15978,15992,16455,16456,16457]	[1,12,1,1,1,1,1,1,1,12,4,1,2,1,1,1,1,1,1,1,1,1,1]
4765089114868699560	[6,11144,15276,15912,15958,15963,16442]	[13,13,23,22,1,1,1]
4765390886551310217	[2,13,19,10740,10742,10765,10816,10900,11101,11102,11104,15276,15922,15970,15973,15981]	[4,2,4,1,3,3,1,4,2,1,1,3,1,1,1,1]
4765401195103272793	[15276,15931,15958]	[1,1,1]
4765625000509210837	[6,11142,15276,15932,15954]	[5,5,5,5,5]
4765700709093394580	[6,11144,11147,15276,15958]	[3,2,1,2,2]
4766441357821976755	[6,11144]	[6,6]
4766581464114930060	[2,6,10850,10900,11144,11146,15276,15932,15934,15935,15959,15960,15970,15978,16017]	[20,29,1,20,29,3,10,8,1,3,3,3,2,4,2]
4766903374050145971	[1,6,19,10276,10279,10742,10765,15276,15912,15929,15932,15938,15958,15967,15978]	[1,8,1,1,1,1,1,70,1,1,8,52,16,1,8]
4767240938402435009	[2,13,17,10709,10902,10911,11101,11104,15276,15919,15932,15957,15958,15963,15971,16440,16442,16449]	[3,6,3,3,3,3,2,2,57,3,6,6,51,2,19,19,2,3]
4767695870245766849	[6,11144,15276,15917,15937,15958,15963,15971,15975,16440,16441,16442]	[8,8,29,1,2,26,3,1,4,1,2,3]
