5059510852647910388	[6,11144]	[2,2]
5059543810573166294	[15276,15958]	[5,5]
5059562292933824516	[6,11144]	[1,1]
5059565637724893989	[1,2,6,8,13,10900,11101,11144,15276,15927,15929,15930,15931,15932,15936,15953,15957,15958,15959,15960,15970,15971,15975,15978,16440,16441,16452,16455]	[2,2,46,1,1,2,1,46,12,1,2,2,1,5,1,1,1,3,1,1,2,1,1,4,1,1,1,1]
5059591339347606384	[2,6,10900,11144,15276,15932,15958,15961,15962,15964,15970]	[1,60,1,60,10,1,3,1,5,1,1]
5059613483934850974	[1,2,5,6,9,13,19,10634,10900,11050,11053,11076,11142,11144,11148,11176,15276,15929,15931,15932,15942,15954,15957,15958,15970,15971,15976,16440,16454]	[3,61,1,100,3,8,1,1,61,3,3,1,1,100,1,1,29,3,4,9,3,1,8,12,2,1,1,1,1]
5059633502424189815	[6,9,19,10740,10816,11144,15276,15912,15922,15942,15958,15973]	[8,2,2,2,2,8,53,49,2,2,2,2]
5059635215319139343	[6,11144,15276,15952,15958,15959,15960,15992,16457]	[39,39,7,1,3,3,3,3,3]
5059658513917229104	[2,9,19,10740,10816,10900,15276,15922,15932,15942,15970,15973]	[1,3,3,3,3,1,5,3,1,3,1,3]
5059691684964503265	[6,9,10603,11055,11108,11144]	[1,1,1,1,1,1]
5059714418073505575	[6,11144]	[1,1]
5059741478460356115	[15276,15958,15963,16442]	[2,2,1,1]
5059742194645256069	[1,10278,10298,15276,15929]	[3,3,3,3,3]
5059753845546802284	[1,6,19,10276,10740,10816,11076,11144,11155,11159,15276,15922,15948,15958,15969,15973]	[2,2,7,2,2,2,6,2,5,1,26,2,3,21,3,2]
5059759735133298062	[2,6,9,10900,11050,11051,11052,11053,11144,15276,15914,15942]	[1,12,22,1,22,2,3,17,12,20,3,17]
5059781979538762925	[6,13,11144,15276,15932,15957]	[7,2,7,2,2,2]
5059803412017281489	[9,11050,11051,11053,11055,15276,15942,15948,15981]	[5,2,1,1,3,4,2,2,2]
5059827359034923405	[1,6,10,19,10272,10274,10276,10278,10281,10298,10740,10816,11144,11146,15276,15920,15922,15929,15932,15935,15958,15963,15967,15973,15978,15998,16002,16017,16442,16455,16456]	[50,77,1,1,4,5,3,46,4,46,1,1,75,2,28,1,1,20,5,2,2,1,3,1,3,3,5,3,1,1,1]
5059835221429068942	[1,2,4,5,6,9,14,10329,10391,10638,10854,10897,11144,15276,15929,15942,15966,15996,16006]	[13,1,1,1,5,1,3,1,1,1,1,1,5,18,13,1,3,1,1]
5059838408492035071	[19,10740,10816,11076,11155,15276,15922,15938,15973,15976]	[3,2,2,1,1,12,2,5,2,5]
