3681736751890783024	[6,11144]	[10,10]
3681738596072482552	[6,13,11101,11104,11144,15276,15931,15932,15943,15952,15957,15958]	[4,2,1,1,4,10,6,1,2,1,1,6]
3681801462250793348	[19,10740,10816,15276,15922,15958,15973]	[2,2,2,4,2,2,2]
3681821034346136974	[6,13,11144,11146,15276,15932,15935,15957,15959,15960,15978,16017]	[14,1,14,1,6,3,1,1,4,4,1,1]
3681872296815711801	[2,6,19,10742,10767,10900,10901,10906,11144,15276,15955,15958,15970,16448]	[8,16,8,8,8,8,6,6,16,8,6,1,2,1]
3681880899120020161	[6,13,11144,15276,15932,15957]	[73,8,73,8,8,8]
3681949908242564362	[6,13,11101,11104,11144,15276,15932,15957,15958]	[3,12,12,12,3,13,10,8,3]
3682134392650462012	[1,2,5,6,10272,10279,10281,10900,11066,11144,15276,15929,15932,15952,15967,15970,15978,16017]	[9,6,1,7,9,5,9,6,1,7,9,5,1,1,5,3,1,1]
3682138844368600698	[6,7,13,10519,10521,10528,11144,15276,15928,15931,15932,15957,15958,15991,16003,16447,16462,16464]	[54,4,5,4,2,2,54,9,4,2,5,5,4,4,4,4,4,4]
3682153297875236441	[6,19,10740,10816,11076,11144,11155,15276,15912,15922,15973]	[2,3,3,3,1,2,1,4,1,3,3]
3682175623737428095	[2,7,19,10518,10525,10740,10816,10850,10900,15276,15922,15928,15934,15958,15970,15973,15995]	[213,1,11,1,1,11,11,2,213,72,1,1,2,16,54,1,1]
3682194233909957890	[6,11144]	[2,2]
3682370617044055172	[6,13,19,10740,10816,11101,11104,11144,15276,15917,15922,15932,15952,15957,15958,15959,15960,15971,15973,16440]	[314,14,1,1,1,2,2,314,27,2,1,12,4,12,6,2,2,1,1,1]
3682436605463806321	[6,11142,15276,15932,15954]	[2,2,2,2,2]
3682479420546732643	[5,6,10634,11142,11144,11176,15276,15932,15954,15958]	[1,23,1,15,8,1,16,15,15,1]
3682594510166357686	[2,6,8,19,10742,10767,10900,10901,10907,11076,11144,11146,11148,15276,15928,15932,15935,15936,15958,15970,15978,15991,15994,16017,16462,16475]	[3,217,1,5,1,1,3,1,1,4,164,54,4,87,5,46,49,1,28,3,1,4,4,1,4,4]
3682606186799065265	[6,11144]	[6,6]
3682643573986629474	[1,10273,10919,10922,15276,15911]	[84,84,84,84,5,5]
3682751341072980244	[2,6,9,10900,11144,15276,15942,15970]	[34,55,1,34,55,14,1,14]
3682896266202663382	[6,11144,15276,15931,15937,15958,15971,15975,16440,16441]	[2,2,14,1,1,13,1,4,1,3]
