13090677679415239462	[6,11144]	[3,3]
13094478849181015376	[6,13,11144,15276,15932,15957]	[18,2,18,2,2,2]
13094645519025632267	[6,13,11144,15276,15913,15932,15952,15957,15959,15960,15978,16005]	[66,4,66,9,1,6,1,4,2,1,2,1]
13094772135224208554	[6,11144,11146,15276,15932,15935,15952]	[10,10,1,2,1,1,1]
13095183333836020647	[6,11144]	[3,3]
13097581059861590137	[2,6,8,13,11033,11144,15276,15911,15932,15936,15957,15958,15963,15978,16017,16442,16453]	[1,52,1,2,1,52,4,1,3,1,2,1,1,1,1,1,1]
13098666841528492881	[6,19,10740,10816,11076,11088,11144,15276,15922,15973]	[38,5,1,1,4,4,38,1,1,1]
13100327806119562924	[6,13,11144,15276,15932,15957,15958,15976,16013,16454,16455,16474]	[15,1,15,2,2,1,1,1,1,1,1,1]
13102940205409899858	[7,14,19,10518,10525,10937,11076,11148,15276,15966]	[6,9,1,6,6,9,1,1,9,9]
13104480386319034600	[2,6,13,19,10740,10816,10900,11144,15276,15922,15932,15952,15957,15958,15961,15964,15970,15971,15973,15975,16440,16441]	[5,16,3,2,2,2,5,16,28,2,3,1,3,18,4,4,5,1,2,1,1,1]
13104839353907596707	[1,6,9,19,10273,10286,10740,10816,11142,11144,11146,15276,15912,15922,15929,15932,15935,15942,15952,15954,15973]	[1,18,1,1,1,1,1,1,9,4,9,75,51,1,1,21,5,1,1,9,1]
13106691537995352380	[6,11144]	[4,4]
13107644444592498625	[6,16,10947,10948,10950,10954,10957,10958,10963,11144,15276,15958,15977,15984]	[1,9,5,2,1,2,3,2,1,1,10,1,9,2]
13108602391851365531	[1,2,6,9,10,11,17,10709,10900,10902,10911,11050,11053,11144,15276,15919,15920,15929,15942,15945,15958,15970]	[6,2,15,5,5,1,1,1,2,1,1,5,5,15,25,1,5,6,5,1,7,1]
13112146309410430176	[15276,15912,15953]	[16,16,3]
13113503483366469343	[6,11144]	[14,14]
13118798658235420282	[6,11144,11146,15276,15932,15935,15953,15958,15971,15978,15987,16017,16440,16446,16483]	[123,123,1,7,1,1,4,2,2,1,1,1,2,1,1]
13120200878740589654	[6,7,9,10520,10532,10603,11050,11051,11108,11144,11146,15276,15932,15935,15937,15958,15975,15978,16017,16441,16443]	[40,6,2,6,6,2,2,2,2,25,15,25,17,7,1,8,1,3,3,1,1]
13123957617862909285	[3,6,9,11050,11053,11144,15276,15914,15915,15925,15932,15942,15959,15960]	[1,55,5,5,5,55,8,1,1,1,1,5,1,1]
13128641013483856454	[2,10900,15276,15931,15958,15970]	[13,13,2,1,1,1]
