15184207406527912388	[6,11144]	[2,2]
15184622777214135783	[19,11076,11148,15276,15985]	[1,1,1,7,7]
15187141023800174169	[1,10272,10281]	[13,13,13]
15188376428776962256	[7,13,10519,10528,11096,11097,15276,15912,15947,15958,16444]	[1,1,1,1,1,1,11,9,1,2,1]
15191399420082456192	[6,11144,11146,15276,15935,15958,15959,15971,16440,16446,16463]	[6,6,1,1,1,1,1,1,1,1,1]
15194431903114020010	[7,10518,10525]	[3,3,3]
15195999102793190611	[15276,15911,15928,15958]	[5,4,1,4]
15196174394418859267	[6,11144]	[3,3]
15196898876798357564	[1,2,6,7,10274,10519,10527,10854,11144,11180,15276,15928,15929,15958,15970,16002,16009,16447]	[11,1,11,1,11,1,1,1,11,1,13,1,11,1,1,11,1,1]
15198213386322326555	[6,13,11144,11147,15276,15932,15957,15958,15959,15960,15976,15978,16017,16456]	[79,6,74,5,13,8,6,3,2,1,1,3,2,1]
15198556619291981697	[11,18,19,10614,10740,10816,11060,11061,11062,11063,15276,15945,15988,15989]	[33,1,15,2,15,15,5,4,1,3,31,30,1,2]
15199339045858361358	[1,6,10274,10278,10298,11144,15276,15929,15932,15952,16002]	[4,28,2,3,3,28,6,4,1,1,2]
15199807956227498736	[2,7,12,19,10519,10742,10767,10900,10901,10906,15276,15928,15941,15955,15958,15970,15991,16003,16010,16447,16448,16462,16464]	[16,1,2,14,1,14,12,16,9,9,14,1,2,9,3,5,1,1,2,1,2,1,1]
15203381218340776222	[6,9,13,19,10600,10740,10816,11142,11144,15276,15922,15931,15932,15954,15957,15958,15973]	[72,3,1,2,3,2,2,30,42,35,2,1,27,30,1,1,2]
15205273707945585214	[1,2,6,10274,10850,10876,11146,15276,15929,15932,15934,15935,15970,15975,16002]	[3,17,48,3,17,17,48,68,3,48,17,48,17,17,3]
15210313587347288955	[19,10740,10816,15276,15928,15958]	[16,16,16,5,4,1]
15218803393476744746	[2,6,8,9,13,10854,10896,10900,11047,11110,11142,11144,11180,15276,15932,15936,15942,15954,15957,15958,15959,15960,15970,15976,15978,16009,16012,16013,16017,16454,16474]	[4,91,1,3,4,4,3,1,2,2,4,87,1,23,17,1,1,4,4,1,1,1,4,1,5,1,3,1,1,1,1]
15219839946379370175	[6,11144]	[1,1]
15220278105883239332	[6,13,11101,11104,11144,15276,15921]	[3,1,1,1,3,2,2]
15220461482326391612	[15276,15958]	[5,5]
