1745917368904273892	[6,11144]	[7,7]
1746019001507434190	[1,10278,10298]	[7,7,7]
1746182756596282366	[6,11144]	[15,15]
1746189754581148133	[6,7,11,14,10519,10527,10697,11060,11144,15276,15923,15928,15945,15958,16447]	[5,2,1,1,2,2,1,1,5,18,1,1,1,16,1]
1746219657141308249	[9,15276,15942,15959,15960]	[1,2,1,1,1]
1746335795714108107	[6,11144]	[6,6]
1746378427387166970	[6,9,12,11055,11144,15276,15941,15958,15963,16010,16442]	[52,1,3,1,52,4,3,1,1,3,1]
1746407528934175140	[2,12,19,10742,10767,10900,15276,15941,15970,16010]	[1,3,1,1,1,1,4,3,1,3]
1746408855949515224	[15276,15928,15958]	[8,1,7]
1746443922598864340	[1,6,10278,10298,11146,15276,15932,15935,15959,15960]	[1,3,1,1,3,4,3,3,1,1]
1746590565787196330	[6,11142,15276,15932,15954]	[1,1,1,1,1]
1746682665637210460	[6,11142,11144,15276,15932,15954,15958,15971,16440]	[20,1,20,2,1,1,1,1,1]
1746793949112572022	[1,6,10274,10278,10298,10300,11144,15276,15929,15931,15938,15958,16002]	[46,19,2,46,14,32,19,47,46,1,1,1,2]
1746850310049441987	[2,10900,15276,15930,15931,15933,15958,15970]	[2,2,4,2,2,2,2,2]
1746866788949513334	[6,9,11055,11144,15276,15953]	[6,1,1,6,1,1]
1746899858280339215	[6,9,13,11050,11053,11144,15276,15932,15937,15942,15957,15958,15975,16441,16443]	[15,5,1,5,5,15,8,1,2,5,1,2,2,2,2]
1747029306586895119	[6,8,11142,11144,11146,15276,15932,15935,15936,15954]	[113,2,3,110,1,6,4,1,2,3]
1747030607620064247	[6,11144,15276,15958]	[1,1,6,6]
1747137544810340415	[2,5,7,11,17,10519,10527,10634,10709,10902,10911,11060,11176,15276,15919,15958,15959,15963,15971,16440,16442,16449,16463]	[1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,26,6,6,1,1,6,1,6]
1747238070026745266	[15276,15958]	[2,2]
