2922190793468456732	[6,11144]	[4,4]
2922249573209041843	[2,6,13,19,10742,10767,10900,10901,10906,10907,11101,11104,11144,15276,15932,15955,15957,15970]	[12,11,1,12,12,11,1,12,11,7,1,1,11,13,1,11,1,5]
2922252762510939527	[15276,15927]	[1,1]
2922256109411691890	[2,10900,15276,15958,15963,16442]	[7,7,13,13,6,6]
2922374822668028670	[6,9,19,10740,10742,10816,11050,11051,11055,11076,11144,11155,15276,15937,15942,15955,15973,15975]	[1,11,1,1,1,1,2,2,2,1,1,1,9,1,7,1,2,1]
2922377224019088435	[19,10740,10816,15276,15922,15973]	[1,1,1,1,1,1]
2922388604825580182	[1,2,4,6,9,19,10274,10278,10298,10459,10462,10740,10816,10850,10876,11144,15276,15912,15922,15929,15931,15934,15937,15942,15958,15963,15970,15971,15973,15975,15982,16002,16440,16441,16442,16443]	[7,21,2,83,1,1,6,2,2,2,2,1,1,21,21,83,170,115,1,6,4,21,1,1,17,1,21,1,1,26,9,1,1,5,1,1]
2922412641388844238	[15276,15958,15963,16442]	[19,19,3,3]
2922440495660520280	[15276,15958]	[1,1]
2922557668501362631	[6,11144]	[4,4]
2922620669118418749	[6,11144]	[2,2]
2922701009174624697	[2,6,8,10900,11144,15276,15936,15958,15970]	[24,19,2,24,19,22,2,18,2]
2922736484750621124	[6,11144,15276,15912,15958,15963,16442]	[3,3,11,7,4,1,1]
2922899720712892149	[15276,15931,15958]	[1,1,1]
2922914486753240446	[2,6,10850,10900,11144,15276,15934,15970]	[1,21,1,1,21,1,1,1]
2922945547618919443	[6,13,11144,15276,15932,15957]	[41,1,41,1,1,1]
2923108245939851828	[1,6,10278,10298,11144,11146,15276,15929,15931,15932,15935,15958]	[1,29,1,1,28,1,5,1,2,2,1,2]
2923327651106749528	[2,6,10900,11144,15276,15970]	[7,1,7,1,5,5]
2923359178293156825	[2,17,10902,10913,11184,11185]	[3,3,3,3,3,3]
2923409821214945529	[15276,15912]	[12,12]
