1400348636816190591	[15276,15928]	[1,1]
1400445283658557589	[2,5,6,11,13,19,10634,10740,10816,10900,11144,11146,11176,15276,15912,15922,15930,15932,15935,15936,15945,15953,15957,15958,15959,15960,15970,15973,16450,16452,16453]	[38,2,59,1,9,1,2,1,1,38,50,11,2,72,6,1,1,20,11,1,1,1,9,42,1,1,3,1,1,1,1]
1400463988878720316	[1,5,10276,10634,11176,15276,15958]	[4,1,4,1,1,21,21]
1400721288656639983	[6,11146,15276,15932,15935]	[1,1,1,1,1]
1401194505841972623	[2,10900,15276,15970]	[42,42,38,38]
1401411839917023604	[2,12,10900,15276,15930,15941,15970,16010]	[4,2,4,6,1,2,4,2]
1401491933056657041	[2,6,9,11,13,19,10614,10742,10900,10901,10906,11050,11053,11058,11101,11144,11146,11147,15276,15930,15932,15935,15937,15941,15942,15948,15955,15957,15958,15959,15960,15969,15970,15971,15975,15978,16440,16441,16443,16448,16455,16456]	[3,78,5,1,4,2,1,2,1,2,2,5,5,1,1,65,1,7,61,1,9,1,11,2,4,2,2,4,32,2,2,2,1,4,15,10,3,5,1,2,2,4]
1401595645912860424	[15276,15911,15958]	[1,1,1]
1401606498196052272	[6,7,10519,10527,11144,15276,15947,15958,16444]	[49,1,1,1,49,49,3,49,3]
1401684666040296524	[7,10523,10537]	[9,9,9]
1401690155288656686	[5,7,10518,10525,10634,11176,15276,15928,15958,15995]	[3,2,2,2,3,3,29,1,28,1]
1401699632132140822	[15276,15911,15958]	[3,3,3]
1401934434111390226	[2,10900,15276,15970]	[18,18,3,3]
1401945785499163511	[9,11050,11053,15276,15942]	[4,4,4,2,2]
1402051936756158126	[6,13,11144,15276,15957]	[15,1,15,1,1]
1402341707796612294	[15276,15912]	[1,1]
1402352221408568246	[15276,15937,15958,15975,16441,16443]	[139,89,54,89,4,4]
1402381490560512642	[5,7,11,10519,10527,10528,10634,11060,11176,15276,15927,15936,15945,15958,15963,15971,15976,16440,16442,16450,16453]	[2,2,2,2,1,1,2,1,2,52,2,1,2,49,4,3,1,3,4,1,1]
1402445410901396881	[1,2,6,7,10274,10518,10519,10525,10528,10900,11144,15276,15928,15943,15950,15958,15995,16002]	[1,7,2,2,1,2,1,2,1,7,2,15,2,1,2,10,2,1]
1402513860711562254	[6,11144]	[11,11]
