9220539730786433020	[6,11144,15276,15937,15958,15975,16441,16443]	[9,9,30,10,30,18,18,10]
9220772337994199793	[6,11,11060,11144,15276,15958]	[10,2,2,10,2,2]
9223455664452573403	[1,2,4,19,10272,10279,10281,10740,10816,10850,10900,15276,15922,15929,15934,15946,15967,15970,15973]	[14,2,2,2,14,9,14,2,2,2,2,11,2,9,2,2,9,2,2]
9226522354563492488	[2,6,10850,10900,11146,15276,15932,15934,15935,15970]	[7,8,7,7,8,15,8,7,8,7]
9228087925887336659	[15276,15958,15971,16440]	[13,13,2,2]
9228518008464070329	[11,15276,15945,15958]	[2,22,2,20]
9230737222159677713	[6,9,11144,15276,15928,15942]	[54,1,54,2,1,1]
9237350887784298817	[6,11144]	[93,93]
9240598717830979974	[1,10274,10278,10298,15276,15929,16002]	[4,2,2,2,4,4,2]
9243384834461198497	[6,11144]	[3,3]
9243951975441691899	[2,9,17,19,10709,10742,10767,10900,10901,10902,10906,10907,10911,11050,11053,15276,15919,15955,15958,16449]	[10,2,4,6,4,6,6,3,3,4,3,2,4,2,2,9,4,3,6,4]
9247891690467409601	[2,4,6,7,10332,10419,10521,10850,10871,11144,15276,15970,15986]	[1,1,1,1,1,1,1,1,1,1,1,1,1]
9252612400150729840	[6,11146,15276,15935,15958,15971,16440,16446]	[6,6,6,6,6,6,6,6]
9253765516376175003	[6,11144]	[9,9]
9254385648304017913	[2,10900,15276,15931,15958]	[1,1,2,2,2]
9261647517201361897	[6,11144,15276,15941,15958]	[1,1,2,1,1]
9263998727535266854	[15276,15912,15959]	[3,2,1]
9268419844011627179	[6,11144,15276,15958]	[3,3,1,1]
9270258253412896606	[2,6,10900,11144,15276,15970]	[1,1,1,1,1,1]
9283701113224672091	[2,6,13,19,10740,10742,10767,10813,10900,10901,10904,10906,10907,11144,15276,15932,15952,15953,15955,15957,15958,15959,15970,15978,16017,16448]	[16,52,2,3,1,3,2,1,14,5,1,3,2,52,19,6,1,1,3,2,1,1,10,3,3,1]
