3470156717127982509	[6,11144]	[3,3]
3470183164261683224	[6,11144,15276,15931,15941,15958]	[18,18,2,1,1,1]
3470292447655695506	[1,10273,10274,10278,10298,10919,10922,15276,15929,15958,16002,16458]	[28,19,5,1,1,19,23,7,7,1,1,1]
3470397736741341586	[15276,15958,15963,15971,16440,16442]	[33,33,1,1,1,1]
3470471526804142810	[1,6,10272,10279,10282,11144,15276,15929,15958,15967,15992,16457]	[2,20,2,1,2,20,3,1,2,1,1,1]
3470530955455852636	[19,10740,10816,15276,15922,15973]	[1,1,1,1,1,1]
3470556712545720649	[6,11144,11146,15276,15932,15935,15958,15971,16440]	[43,42,1,2,1,1,1,1,1]
3470578701275572381	[1,6,10274,10278,10279,10298,11144,15276,15929,15931,15958,15967,16002]	[23,7,16,16,2,16,7,26,23,2,3,2,15]
3470676766105419421	[6,11144,15276,15958,15976,16013,16454,16474]	[20,20,1,1,1,1,1,1]
3470767638861671188	[15276,15959,15960]	[12,12,12]
3470781679664853461	[1,6,9,19,10274,10278,10298,10600,10740,10816,11076,11142,11144,11155,15276,15922,15929,15932,15954,15973,16002]	[7,91,1,3,3,2,2,1,1,1,2,28,63,2,36,1,7,28,28,1,3]
3470936608488856232	[6,11144,15276,15958]	[1,1,4,4]
3470938118269947708	[1,6,13,11144,15276,15929,15931,15932,15971,15987]	[3,3,1,3,4,3,3,1,1,1]
3470984788649060758	[6,9,13,19,10740,10742,10816,11076,11144,11155,15276,15932,15942,15955,15957,15959,15960,15973]	[9,7,1,3,2,2,2,3,9,3,10,1,7,2,1,1,1,4]
3471002313622709885	[19,10740,10816]	[4,4,4]
3471084285085255347	[6,11144,15276,15958,15976,15978,16013,16454,16474]	[4,4,2,1,1,1,1,1,1]
3471255174525419321	[11,10614,11061,11063,15276,15945,15958,15989]	[3,1,1,1,5,3,2,1]
3471288987711010709	[6,11144]	[7,7]
3471732673442283136	[2,6,8,13,17,19,10709,10900,10902,10911,10967,11001,11076,11101,11104,11144,11146,11155,15276,15919,15932,15935,15946,15952,15953,15957,15958,15959,15960,15970]	[40,4,5,2,1,1,1,40,1,1,5,5,1,2,2,2,2,1,49,1,4,2,17,2,2,2,5,6,5,32]
3471784189638853373	[6,12,13,11144,15276,15932,15941,15957,15958,15963,15975,16010,16441,16442]	[3,2,1,3,25,1,2,1,22,1,3,2,3,1]
