2495616055414913933	[15276,15912]	[6,6]
2495629320597589006	[6,13,11144,11146,15276,15921,15932,15935,15957,15958,15971,16440]	[129,1,126,3,17,1,4,3,1,12,1,1]
2495845284210195132	[6,13,11144,15276,15932,15957]	[8,1,8,1,1,1]
2495857441115522384	[2,19,10740,10742,10767,10816,10901,10906,10907,15276,15955]	[1,2,1,1,1,1,1,1,1,1,1]
2496050452756238292	[15276,15927,15958]	[10,3,7]
2496125084694045593	[6,11144]	[3,3]
2496268295719442662	[6,11142,11144,15276,15932,15954,15959,15960,15962]	[67,19,48,21,20,21,2,2,1]
2496307871388477970	[6,9,10603,11055,11108,11144,15276,15932,15942]	[4,5,2,1,2,4,5,1,4]
2496359273499014908	[9,11050,11053,15276,15942,15973]	[5,5,5,5,5,2]
2496372374642863778	[2,10900,15276,15912]	[4,4,6,6]
2496511786310228237	[6,13,11144,15276,15932,15957]	[85,6,85,6,6,6]
2496601384633712676	[19,10740,10816,11076,11155,15276,15973]	[1,1,1,1,1,1,1]
2496682426760330135	[6,11142,11144,15276,15932,15954,15958,15959,15960]	[66,47,19,50,42,48,2,1,1]
2496741935918816332	[1,2,3,6,10239,10240,10274,10278,10298,10850,10876,11144,11146,15276,15929,15932,15934,15935,15953,15958,15970,15971,15975,15978,15987,16002,16440,16446,16455,16483]	[2,1,1,37,1,1,1,2,2,1,1,29,8,13,2,9,1,8,1,1,1,1,1,1,1,1,1,1,1,1]
2496744443112065823	[6,11144]	[1,1]
2496824481797086411	[1,6,19,10278,10298,10740,10816,11144,15276,15929,15958,15971,16440]	[2,7,9,1,1,9,9,7,3,2,1,1,1]
2496907074822708476	[15276,15937,15958,15975,16441,16443]	[5,5,5,5,5,5]
2497026160270417704	[1,2,6,10848,11144,15276,15929]	[1,1,6,1,6,1,1]
2497060855328676061	[6,13,11144,15276,15932,15957,15978]	[47,1,47,2,1,1,1]
2497133983315744554	[6,11147,15276,15932,15958,15978,16455,16456]	[2,2,3,1,3,1,1,1]
