10129054780852252256	[6,13,16,11144,11146,15276,15932,15935,15947,15957,15958,15977,16444]	[95,5,2,94,1,9,6,1,1,5,1,2,1]
10129066677020555638	[1,6,11144,15276,15911,15929,15931,15958]	[1,4,4,4,2,1,1,2]
10129079791954136892	[6,9,13,10600,11144,15276,15932,15957,15959,15960]	[48,11,1,11,48,2,1,1,1,1]
10129084760607370302	[2,19,10742,10768,10901,10906]	[1,1,1,1,1,1]
10129084988550082790	[1,6,10274,10278,10298,11144,15276,15929,16002]	[4,8,3,4,4,8,4,4,3]
10129089301642146629	[6,9,13,11144,11146,15276,15928,15931,15932,15935,15942,15957,15958]	[17,1,1,15,2,6,1,1,3,2,1,1,1]
10129101817701692844	[6,11144,15276,15932,15958,15978]	[14,14,7,3,4,2]
10129113004863681868	[2,6,8,13,19,10740,10816,11033,11040,11076,11142,11144,11148,15276,15911,15922,15932,15936,15954,15957,15973,15978]	[1,21,1,3,6,4,4,1,1,2,1,20,2,10,1,4,4,1,1,3,4,1]
10129113038619623899	[6,11144]	[2,2]
10129230663909838323	[13,15276,15932,15957]	[1,1,1,1]
10129245481570281232	[2,6,19,10740,10901,10904,11144,15276,15922]	[2,16,2,2,2,2,16,2,2]
10129248320074686464	[1,2,4,6,9,19,10278,10298,10332,10740,10742,10816,10850,10871,11047,11076,11110,11144,11146,11155,15276,15929,15931,15932,15935,15942,15955,15958,15963,15970,15973,15986,16442,16466]	[24,2,2,80,37,1,24,24,2,1,1,1,2,2,36,1,36,80,1,1,32,24,1,2,1,1,1,3,2,2,1,2,2,1]
10129279810870941863	[6,11146,15276,15931,15932,15935,15958]	[1,1,3,2,1,1,2]
10129336417822725861	[19,10740,10816,11076,11155,15276,15922,15973]	[5,4,4,4,4,4,4,4]
10129350006853298293	[1,11,10279,11060,11061,11063,15276,15929,15936,15945,15958,15963,15967,16442,16450,16453]	[1,4,1,1,2,2,11,1,1,4,7,2,1,2,1,1]
10129359116886295596	[13,11101,11104,15276,15932,15957]	[2,1,1,2,2,2]
10129369500570219645	[6,13,11142,11144,15276,15932,15954,15957]	[134,2,6,128,8,8,5,2]
10129377471092628010	[2,6,13,10900,11144,15276,15931,15932,15957,15958,15963,16442]	[6,45,3,6,45,7,1,3,3,4,1,1]
10129386700914674986	[6,11144]	[5,5]
10129391757342362060	[1,10274,10278,10298,15276,15929,16002]	[6,5,1,1,6,6,5]
