5125969523685639965	[6,11144]	[8,8]
5125973623984717435	[6,11144,15276,15928]	[15,15,4,4]
5125976764636177681	[19,10740,10816,15276,15922,15973]	[5,5,5,5,5,5]
5125977234556767051	[6,11144]	[8,8]
5126011392142378039	[1,10274,10278,10298,15276,15927,15929]	[3,2,1,1,4,2,2]
5126014040410512466	[2,6,10900,11144,15276,15970]	[7,12,7,12,2,2]
5126067866375164556	[2,6,9,13,19,10740,10813,10816,10900,11076,11144,11146,11155,15276,15931,15932,15935,15942,15957,15958,15970,15973]	[1,33,9,1,15,7,1,6,1,11,1,32,11,47,1,33,32,9,1,1,1,3]
5126073499960907481	[6,11144]	[2,2]
5126083170134323398	[15276,15912]	[36,36]
5126160571100747508	[6,11146,11147,15276,15932,15941,15958,15978,16456]	[16,3,12,20,1,10,9,5,5]
5126163597972279289	[2,6,9,19,10603,10740,10816,10848,10900,11108,11142,11144,11146,15276,15912,15916,15932,15935,15942,15954,15959,15960,15970]	[113,74,9,4,1,4,4,1,112,1,35,39,1,144,1,1,28,1,8,35,1,1,98]
5126168048812440372	[6,9,11144,11146,15276,15932,15935,15942,15978,16017]	[40,1,34,6,8,7,6,1,1,1]
5126210644458905772	[1,6,9,10274,11047,11110,11144,15276,15911,15912,15929,15932,15942,15958,15971,16440]	[5,21,9,4,5,5,21,29,1,3,5,9,4,8,1,1]
5126221781292791410	[2,5,14,10635,10640,10697,10854,10894,15276,15923,15981]	[1,1,7,1,1,7,1,1,7,7,7]
5126231883962139608	[2,6,13,10900,11144,11146,15276,15932,15935,15957,15958,15970,15971,15992,16457]	[4,146,5,4,146,1,28,6,1,5,20,1,1,1,1]
5126240083824432539	[2,6,9,10900,11144,11146,15276,15932,15935,15942,15952,15969,15970]	[2,31,2,2,31,1,6,1,1,2,1,2,2]
5126267401812198012	[10,10935,15276,15920]	[2,1,2,2]
5126303721916088285	[1,2,3,6,13,19,10274,10740,10816,10900,11033,11076,11101,11144,11155,15276,15915,15922,15929,15932,15936,15957,15958,15959,15963,15970,15973,15978,16002,16017,16442,16455]	[2,40,1,6,1,3,1,3,3,40,3,2,1,6,2,30,1,3,2,2,3,1,1,2,1,24,3,1,1,1,1,1]
5126330459029588592	[1,10272,10281,15276,15958]	[1,1,1,1,1]
5126335496463348889	[2,5,6,19,10635,10636,10854,10894,10895,10900,11076,11144,11150,11155,15276,15940,15944,15970,16001,16008]	[59,57,11,59,57,57,57,57,57,2,59,11,2,57,59,57,2,2,57,2]
