12129345759829461162	[15276,15912]	[3,3]
12134365614811955815	[15276,15947,15958,16444]	[22,2,22,2]
12136185218829570359	[15276,15912]	[15,15]
12136520958229002999	[15276,15911,15958]	[34,34,34]
12137304818638442855	[6,11142,15276,15932,15954]	[3,3,3,3,3]
12138643972366035389	[6,11144]	[10,10]
12140221727346582043	[1,2,3,6,11,10278,10298,10900,11060,11142,11144,15276,15915,15929,15931,15932,15954,15958,15970]	[2,2,3,110,1,2,2,2,1,91,19,114,3,1,7,80,91,18,1]
12147544250583663403	[6,13,11144,15276,15932,15957]	[21,3,21,3,3,3]
12148629319322055216	[1,2,11,10276,10900,11060,11061,11063,15276,15927,15945,15958]	[1,1,8,1,1,2,4,4,13,1,6,6]
12149883473416863117	[2,6,8,9,13,19,10740,10742,10765,10816,11033,11076,11144,11148,11155,15276,15911,15922,15932,15935,15936,15942,15957,15958,15971,15973,15978,16017,16440,16446,16453]	[1,18,1,10,3,179,4,174,174,4,1,4,18,1,3,19,1,1,4,1,1,10,3,1,1,4,1,1,1,1,1]
12151208949434486392	[15276,15912]	[45,45]
12152739036572502451	[9,11050,11053,15276,15942]	[3,2,2,3,3]
12153869940790669496	[6,9,11050,11144,15276,15931,15937,15942,15975]	[10,3,3,10,4,1,1,2,1]
12154642247394049311	[6,13,11144,15276,15932,15957]	[39,1,39,1,1,1]
12155471067901406790	[5,10634,11176,15276,15912,15958]	[1,1,1,9,7,2]
12155569827179406627	[15276,15948,15981]	[2,2,2]
12159012736579800083	[2,6,10900,11144,15276,15931,15958,15970]	[19,19,19,19,4,3,3,1]
12162465351467212676	[6,11144,15276,15932,15958,15971,15978,16440,16455,16456]	[19,19,2,1,1,2,1,1,1,1]
12168622353189051798	[6,13,11144,15276,15932,15957,15978,16017]	[21,1,21,2,2,1,1,1]
12169696099794085558	[1,6,11,10272,10274,10281,11060,11144,15276,15929,15945,15958]	[2,17,1,1,1,1,1,17,7,1,1,5]
