3781253518777351888	[6,11144]	[1,1]
3781254654357005950	[15276,15911,15958]	[2,2,2]
3781319449036449983	[2,5,8,10854,10900,10970,10981,11178,11179,11180,15276,15914,15936,15958,15963,15970,16442]	[6,6,1,6,6,1,1,6,6,6,32,5,1,25,2,6,2]
3781411471492040629	[2,6,13,10900,11144,15276,15932,15953,15957,15958,15959,15971,15978,16440]	[1,101,5,1,101,12,7,3,5,2,1,2,2,2]
3781466150945270660	[6,9,13,11144,15276,15931,15932,15942,15957,15958,15973]	[12,2,1,12,4,1,1,2,1,1,1]
3781706529129581232	[2,3,17,10222,10223,10709,10902,10911,15276,15919,15958,15963,15971,16440,16442,16449]	[1,1,1,1,1,1,1,1,27,1,27,5,1,1,5,1]
3781882313257706145	[6,13,11144,15276,15932,15957]	[19,2,19,2,2,2]
3781985996007141753	[6,11144]	[11,11]
3782033926846191266	[6,11144,15276,15931,15958,15962]	[36,36,2,1,1,1]
3782071832380017839	[1,15276,15929]	[1,1,1]
3782083969403256123	[19,10740,10816,11076,11155,15276,15922,15973]	[1,1,1,1,1,1,1,1]
3782157851405368104	[19,10740,10816,15276,15959,15960,16007]	[1,1,1,39,32,32,7]
3782253117694027954	[6,11142,11144,11146,15276,15932,15935,15954]	[45,39,1,5,138,138,5,39]
3782269691835674079	[1,9,19,10278,10298,10740,10816,11047,11076,11110,11148,15276,15922,15929,15942,15973]	[4,8,3,4,4,2,2,8,1,8,1,14,2,4,8,2]
3782411890145173073	[6,11144]	[9,9]
3782456733347546434	[2,6,10900,11144,15276,15970]	[14,6,14,6,2,2]
3782553908417939016	[6,11,11144,15276,15945]	[55,2,55,2,2]
3782702452200609201	[2,6,10900,11144,15276,15932,15970,15978]	[12,39,12,39,8,4,4,2]
3782720156931495575	[6,13,11144,15276,15957]	[59,2,59,2,2]
3782748781405226281	[6,9,10,18,19,10740,10742,10816,11047,11076,11110,11144,11155,15276,15920,15932,15942,15955,15973,15978,15988]	[95,213,1,1,1,1,1,1,211,1,211,95,1,11,1,6,2,1,1,1,1]
