2574856172416537721	[6,11144]	[7,7]
2574941629701633260	[6,9,10603,11050,11051,11108,11144,15276,15931,15952,15958]	[5,1,1,1,1,1,5,2,1,1,1]
2574966982954333868	[15276,15959]	[22,22]
2575008236283765665	[6,9,10600,11144,15276,15942]	[4,9,9,4,9,9]
2575148954352288333	[2,6,16,19,10740,10816,10900,10947,10952,11144,15276,15958,15970,15977]	[1,2,1,2,2,2,1,1,1,2,3,1,1,1]
2575454232102959870	[2,19,10740,10813,10901,10904,11076,11150,15276,15922,15944,15958,15970]	[1,1,1,1,1,1,1,1,10,1,1,9,1]
2575470067040140373	[2,6,13,19,10740,10816,10900,11076,11144,11155,15276,15911,15912,15932,15948,15957,15958,15961,15970,15973,15981]	[2,9,3,4,4,4,2,4,9,4,13,3,1,2,1,3,3,1,2,4,1]
2575572904491493835	[2,6,10854,10900,11144,11146,11180,15276,15932,15935,15970,16009]	[3,22,2,2,15,12,2,14,13,12,2,2]
2575614933720708633	[9,10603,11050,11051,11108,15276,15942]	[2,1,1,1,1,1,1]
2575651271718402764	[6,16,10947,10958,11144,11146,15276,15935,15958,15971,15977,16440,16446]	[36,4,1,1,36,1,5,1,2,1,3,1,1]
2575792494602675304	[1,19,10740,10816,11076,11155,15276,15922,15929,15973]	[3,3,2,2,1,1,5,2,3,2]
2575839869575235373	[1,10274,10278,10298,15276,15929,16002]	[1,1,1,1,1,1,1]
2575927026640223562	[3,6,11144,15276,15915,15932,15978]	[1,19,19,1,1,1,1]
2575943313003369174	[15276,15959]	[72,72]
2576010752014624825	[6,7,13,10518,10525,11144,11146,15276,15928,15932,15935,15938,15957,15971,15978,15995,16017]	[54,1,2,1,1,54,1,6,1,3,1,1,2,1,1,1,1]
2576021468124573971	[19,10740,10816,15276,15922,15973]	[1,1,1,1,1,1]
2576124383047832678	[6,13,11144,15276,15932,15957]	[53,5,53,5,5,5]
2576184768881694437	[1,6,9,10278,10298,11050,11053,11142,11144,15276,15929,15932,15942,15954]	[1,22,11,1,1,11,11,6,16,18,1,5,11,6]
2576264776636484967	[1,6,9,13,10922,11050,11053,11144,15276,15932,15942,15957,15958,15975,16441]	[2,7,2,2,2,2,2,7,6,2,2,2,2,1,1]
2576275115355936167	[6,11146,15276,15932,15935]	[2,2,2,2,2]
