10124523788891398513	[15276,15958]	[2,2]
10124541504539897927	[5,11,10634,11176,15276,15945,15958,15971,16440]	[9,51,9,9,88,51,37,1,1]
10124546115917287926	[5,6,13,10634,11101,11104,11144,11176,15276,15932,15957,15958,15963,15971,15975,16440,16442]	[6,6,2,6,1,1,6,6,41,1,2,37,4,6,1,5,4]
10124549361491413881	[6,9,19,10740,10816,11050,11053,11076,11144,11155,15276,15922,15932,15942,15973]	[3,4,3,2,2,3,3,3,3,3,5,2,1,3,2]
10124550300732702300	[6,15276,15932,15938,15958,15978,16455,16456,16472]	[2,2,2,2,2,2,2,2,2]
10124564148603079774	[1,6,10274,10278,10298,11144,11146,11147,15276,15929,15931,15932,15935,15948,15958,15969,15971,15978,16002,16440]	[8,80,8,8,8,78,1,2,16,8,3,2,1,1,4,1,1,3,8,1]
10124571546368174583	[1,6,19,10740,10816,11144,11146,15276,15922,15928,15929,15931,15932,15973,15978,16017]	[1,143,1,1,1,83,60,64,1,1,1,1,61,1,1,1]
10124592312142547521	[2,6,7,9,13,10520,10532,10900,10901,10907,11101,11104,11144,15276,15930,15932,15942,15957,15958,15970,15971,16440]	[34,39,3,2,8,3,3,34,34,34,2,2,39,63,1,10,2,8,17,34,1,1]
10124604137314699511	[15276,15912,15958,15975,16441]	[20,19,1,1,1]
10124618211643446198	[6,13,11144,11146,15276,15932,15935,15952,15957,15958,15971,16440,16446,16455]	[52,6,52,1,7,7,1,1,7,1,1,1,1,1]
10124619307105682129	[6,11144]	[1,1]
10124626159852869485	[13,19,10740,10816,15276,15922,15932,15957,15973]	[1,1,1,1,1,1,1,1,1]
10124639132373210363	[15276,15975]	[1,1]
10124697650475075496	[2,6,10854,10896,11144,15276,15970,16012]	[1,52,1,1,52,1,1,1]
10124763794974907039	[2,5,10634,10900,11176,15276,15947,15958,16444]	[25,1,1,25,1,12,5,12,5]
10124770527393589595	[6,9,10603,11050,11051,11108,11144,15276,15942]	[28,1,1,1,1,1,28,1,1]
10124773710232720947	[2,10900,10901,10907,15276,15912,15970]	[2,2,1,1,5,3,2]
10124775511602967080	[1,6,10273,10279,10919,10922,11144,15276,15929,15958,15967,15976,16013,16454,16458,16474]	[10,11,6,4,6,8,11,6,6,1,4,2,1,1,1,1]
10124779770248759277	[1,2,3,6,7,14,19,10272,10274,10279,10281,10519,10528,10697,10740,10742,10816,10847,10900,10901,10906,11076,11144,11155,15276,15915,15922,15923,15925,15929,15930,15931,15932,15938,15955,15958,15962,15967,15970,15973,15978,16002,16448,16468,16490]	[27,11,1,74,2,4,6,26,1,21,26,2,2,4,4,1,4,1,11,1,1,4,74,4,68,1,2,4,1,22,5,13,4,1,1,24,1,21,9,4,4,1,1,1,1]
10124797577622629115	[1,6,13,10279,10922,11144,15276,15929,15932,15957,15958,15967,15971,16440]	[2,19,2,2,2,19,5,2,2,2,1,2,1,1]
