10101734969048975761	[15276,15912]	[1,1]
10101735230182079005	[6,11144]	[29,29]
10101735836380294054	[9,11055,15276,15937,15975]	[2,2,1,1,1]
10101745449736428547	[6,9,10,11142,11144,11146,15276,15920,15932,15935,15938,15942,15954,15958,15962,15963,15975,16442]	[40,1,1,1,32,7,13,1,8,7,1,1,1,2,1,1,1,1]
10101757176270930726	[6,9,11050,11053,11144,15276,15942]	[1,6,6,6,1,6,6]
10101776220683088980	[6,11144,15276,15932,15978,16017]	[9,9,3,3,3,2]
10101777023244896335	[15276,15958]	[14,14]
10101791836426299097	[12,15276,15941,16010]	[2,2,2,2]
10101799704497494513	[6,19,10740,10816,11076,11144,11155,15276,15912,15958,15971,15973,16440]	[1,1,1,1,1,1,1,18,15,2,1,1,1]
10101808016516810520	[15276,15943,15948,15958,15981,16451]	[46,4,42,4,42,4]
10101827998157958883	[1,19,10740,10816,11076,11155,15276,15922,15929,15958,15973,15985]	[1,5,1,1,4,4,8,1,1,3,1,3]
10101836200789861785	[9,11050,11051,11053,15276,15942]	[12,12,9,3,12,12]
10101838643913091162	[6,11144,15276,15932,15978]	[37,37,1,1,1]
10101853702147369356	[3,10222,10223,15276,15937,15947,15958,15971,15975,16440,16441,16443,16444]	[1,1,1,35,1,3,35,2,5,2,5,1,3]
10101863388031305917	[2,3,10847,15276,15915,15958,15970]	[1,1,1,18,1,17,1]
10101866839728451044	[1,2,6,10279,10850,10900,11142,11144,11146,15276,15929,15932,15934,15935,15954,15958,15959,15960,15962,15967,15970,15971,15992,16440,16446,16457]	[1,135,41,1,2,135,1,39,1,22,1,1,2,1,1,5,3,3,1,1,12,1,1,1,1,1]
10101895319234539466	[2,17,10709,10718,10900,10902,10911,15276,15919,15927,15970]	[4,4,4,3,1,4,4,5,4,1,1]
10101900661156080620	[1,10,18,10272,10281,10935,15276,15920,15929,15988]	[1,16,1,1,1,14,18,16,1,1]
10101905266557094539	[2,19,10743,10749,10900,10901,10908,15276,15930,15931,15933,15970,16015]	[13,1,1,1,13,1,1,14,3,1,9,12,1]
10101941443387265511	[1,6,10274,11144,15276,15911,15921,15929,15952,15953]	[2,2,2,2,4,1,1,1,1,1]
