220059799356804132	[6,11144]	[4,4]
220157867355972887	[2,10852,10900,15276,15930,15958,15970,15971,16440]	[29,1,29,25,16,2,23,2,2]
220213308086152085	[6,11144]	[2,2]
220255751938041965	[2,6,19,10740,10900,10901,10904,11076,11144,11150,11155,15276,15911,15922,15944,15958,15959,15960,15970,16008]	[2,37,2,1,1,1,1,2,37,1,1,11,4,1,1,4,5,5,1,1]
220342077824626896	[2,6,11,14,10900,10937,15276,15912,15932,15945,15966,15978]	[19,4,2,19,19,19,26,1,4,2,19,4]
220386098556850413	[1,2,6,7,9,17,19,10273,10286,10518,10525,10709,10740,10742,10767,10816,10900,10901,10902,10906,10907,10910,10911,11076,11144,11148,11155,15276,15911,15912,15919,15922,15928,15929,15942,15955,15956,15958,15970,15973,16449,16470,16471]	[14,59,31,7,2,1,16,12,12,7,7,1,13,1,1,13,55,1,3,1,1,2,1,6,31,2,4,75,1,1,1,12,2,14,2,1,2,25,15,13,1,1,1]
220412654534022235	[7,10518,10520,10526,10534]	[8,8,8,8,8]
220579723929657139	[6,11144,15276,15931,15952,15958]	[3,3,2,1,1,1]
220753452523079894	[1,6,10278,10298,11144,15276,15929]	[2,16,2,2,16,1,1]
220766719165225777	[6,9,11144,15276,15942]	[3,1,3,1,1]
220780132684390424	[6,13,19,10740,10816,11144,15276,15922,15932,15957,15973]	[17,2,4,4,4,17,6,4,2,2,4]
220964316357197117	[1,10922,15276,15911,15958]	[8,8,2,2,2]
221081228898098231	[6,11,10611,11144,11146,15276,15932,15935,15978,16017]	[15,19,19,11,4,6,6,4,2,2]
221306085065993401	[2,19,10740,10816,10900,11076,11150,15276,15911,15922,15928,15944,15969,15970,15973,15991,16007]	[2,3,1,1,2,2,2,12,1,1,2,2,2,2,1,2,7]
221366555619643173	[6,11144]	[4,4]
221464687538213523	[6,11144]	[2,2]
221500544197744033	[1,10272,10274,10278,10279,10281,10298,15276,15929,15931,15967,16002]	[26,13,6,3,2,13,3,14,14,3,2,2]
221523237609132373	[2,19,10740,10814,10900,10901,10904,11076,11155,15276,15912,15933,15958,15963,15970,16442]	[7,2,1,1,6,1,1,1,1,20,13,1,5,1,2,1]
221814102386244387	[1,10274,10278,10279,10298,10922,15276,15929,15967,16002]	[11,1,4,6,4,4,9,9,6,1]
221947005898055289	[6,8,11144,11146,15276,15931,15932,15935,15936,15952,15958,15971,15978,16017,16440,16446]	[50,1,50,1,8,1,4,1,1,1,2,1,4,4,1,1]
