10137619008626088521	[6,8,13,11144,15276,15911,15932,15936,15952,15957,15958]	[61,2,6,61,16,8,6,2,1,6,8]
10137639980141459202	[3,6,10257,11144,11146,15276,15915,15931,15932,15935,15958,15959,15960,15975,15976,15978,15992,16004,16017,16441,16457]	[1,49,1,49,2,9,1,1,5,2,3,1,1,3,1,1,1,1,1,2,1]
10137656589028651778	[6,13,19,10740,10816,11144,15276,15922,15932,15957,15973]	[52,14,6,6,6,52,14,6,14,14,6]
10137693040630070150	[1,9,10278,10298,11050,11053,15276,15929,15942]	[6,68,6,6,62,62,71,6,65]
10137695935844082667	[1,7,10276,10519,10524,10527,10541,15276,15928,15938,15948,15958,15963,15969,15991,16442]	[5,10,5,7,3,7,3,54,1,1,1,52,8,1,1,8]
10137706436299241354	[6,11144,11146,15276,15932,15935,15959,15960]	[168,168,21,49,38,21,47,47]
10137708162174867760	[6,11144,15276,15931,15952,15958]	[4,4,8,2,6,2]
10137727180658930491	[15276,15958]	[14,14]
10137733040111882488	[6,11144]	[2,2]
10137741165013698520	[6,19,10740,10816,11076,11144,11155,15276,15922,15973]	[1,2,2,2,2,1,2,2,2,2]
10137763509082728171	[15276,15912,15959]	[27,25,2]
10137776249369868066	[15276,15958,15975,16441]	[10,10,2,2]
10137796719073231960	[1,6,10278,10298,11144,15276,15929]	[1,1,1,1,1,1,1]
10137804293551010296	[6,11144,15276,15985]	[10,10,4,4]
10137805729624384948	[6,13,11101,11144,15276,15932,15947,15957,15958,16444,16455]	[33,2,1,33,3,3,1,2,1,1,1]
10137833480812277691	[15276,15975]	[4,4]
10137845101723561532	[6,11144]	[5,5]
10137856733767491914	[6,10,10935,15276,15920,15932,15938,15954,15958,15959,15960,15978,16455,16456,16472]	[9,11,11,49,9,10,16,1,36,4,3,9,9,9,16]
10137857071672341657	[6,11144,15276,15958,15971,15975,16440,16441]	[3,3,6,6,1,2,1,2]
10137881266085250345	[1,6,10272,10281,11142,15276,15932,15954,15959,15960]	[7,3,7,7,3,25,9,7,21,20]
