4334677555135403915	[6,11144]	[3,3]
4334868369232543434	[15276,15912]	[2,2]
4334965893079949223	[5,10634,11176,15276,15958]	[2,2,2,5,5]
4335066224927952428	[6,8,9,19,10740,10816,11144,15276,15912,15922,15936,15942,15973]	[10,1,2,2,2,2,10,4,1,2,1,2,2]
4335250237673014686	[6,9,10603,11050,11051,11108,11144,15276,15938,15985]	[42,1,1,1,1,1,42,96,95,1]
4335468439460497666	[6,11144,15276,15931,15958]	[37,37,1,1,1]
4335572723872067186	[2,19,10742,10765,10900,15276,15970]	[3,1,1,1,3,3,3]
4335700731717327761	[15276,15912]	[7,7]
4335985475428615671	[6,13,19,10740,10816,11144,15276,15922,15932,15957,15973]	[85,2,1,1,1,85,3,1,2,2,1]
4336030496330454080	[9,10603,11050,11051,11108]	[6,6,6,6,6]
4336296654898917658	[1,2,6,7,12,13,10274,10278,10298,10519,10900,11144,11146,15276,15928,15929,15932,15933,15935,15938,15941,15957,15958,15970,15976,15991,16002,16003,16010,16447,16454,16462,16464]	[25,1,53,2,1,1,13,12,12,2,1,53,1,32,2,23,2,1,1,2,1,1,3,1,3,2,10,2,1,2,1,2,2]
4336366227658669055	[5,6,10634,11144,11176,15276,15937,15952,15958,15975,16441,16443]	[2,45,2,45,2,5,1,1,4,1,1,1]
4336462902967948905	[1,6,13,10278,10298,11142,11144,11146,15276,15929,15932,15935,15954,15957]	[3,27,2,2,2,1,22,4,10,3,7,4,1,2]
4336470898596805085	[6,9,11047,11110,11142,11144,11146,15276,15932,15935,15942,15954,15959,15960]	[85,2,1,1,17,62,6,26,24,6,8,17,6,6]
4336728559575719774	[15276,15912,15953]	[13,13,2]
4336819829462395308	[6,11144,15276,15965]	[5,5,4,4]
4337099304040265663	[6,9,10600,11144]	[8,3,3,8]
4337168212610754050	[1,2,6,10274,10278,10298,10900,11142,11144,15276,15929,15932,15954,15970,16002]	[11,1,180,6,11,11,1,136,44,147,10,128,136,1,6]
4337320665240437047	[2,6,10900,11144,15276,15958,15992,16457]	[1,30,1,30,1,1,1,1]
4337367204759693991	[2,6,8,9,13,10854,10896,10900,10902,10910,11033,11047,11110,11142,11144,15276,15911,15912,15932,15936,15942,15948,15954,15956,15957,15958,15963,15969,15970,15971,15978,16012,16017,16440,16442,16453,16455,16456]	[5,98,2,36,4,1,1,1,1,1,2,34,34,1,98,31,2,1,16,2,2,3,1,1,4,9,3,3,2,1,8,1,2,1,3,1,1,1]
