703847479727059673	[6,11144]	[5,5]
703862008235488240	[6,11142,15276,15932,15954,15959,15960]	[6,6,13,6,6,7,7]
703925785546943489	[19,10740,10816,15276,15985]	[3,3,3,30,30]
704027704936745754	[6,11144,15276,15932,15959,15978,16017]	[59,59,2,1,1,1,1]
704115005073900033	[9,11047,11110,15276,15932]	[24,24,24,1,1]
704174382406976227	[6,7,10519,10527,11144,15276,15928,15932,15958,15978,16447]	[10,8,8,8,10,10,6,1,6,1,3]
704425659849875227	[1,2,6,19,10274,10278,10298,10742,10767,10900,10901,10906,11142,15276,15929,15932,15954,15955,16002]	[22,2,4,1,21,22,22,1,1,2,1,1,4,30,22,7,4,1,21]
704461633893813164	[1,2,6,10278,10300,10850,10900,11144,15276,15912,15929,15934,15970]	[3,20,23,3,3,20,20,23,28,5,3,20,20]
704627153402215601	[6,11142,15276,15932,15954]	[6,6,6,6,6]
704822599728820592	[15276,15912]	[5,5]
704962738222638901	[1,19,10274,10276,10740,10816,15276,15929,15943,15958,16002]	[2,19,1,1,19,19,3,1,2,1,1]
705052676931770410	[1,10274,15276,15958]	[3,3,2,2]
705121890444588307	[6,11142,15276,15932,15954,15959,15960,15962]	[107,107,108,107,108,1,1,13]
705336342174965583	[1,6,10278,10300,11144]	[3,28,3,3,28]
705379052669584389	[6,11144,11146,15276,15932,15935,15958,15959,15960,15975,15978,16017,16441]	[29,29,2,5,3,2,2,2,2,2,1,1,2]
705504160917014345	[1,6,13,10274,10278,10298,11142,11144,15276,15912,15932,15954,15957,15959,15960]	[4,81,4,1,3,3,3,78,14,1,8,3,4,5,5]
705759781967957197	[2,9,10900,11050,11052,15276,15911,15942,15958,15970,15994]	[93,1,93,1,1,46,34,1,40,3,2]
705848793089408827	[6,11144]	[1,1]
705855693523926153	[6,11144]	[26,26]
705909977674602923	[6,9,13,11144,15276,15914,15932,15942,15957]	[89,1,1,89,7,5,1,1,1]
