4300826334812777755	[2,6,13,10900,11144,11146,15276,15932,15935,15952,15957,15958,15970,15971,16440,16446]	[1,49,3,1,49,1,8,3,1,1,3,4,1,1,1,1]
4300841717487823241	[6,11144]	[36,36]
4300942848544379589	[15276,15938,15948,15981]	[6,6,1,1]
4301301275319608874	[5,10634,11176,15276,15958,15963,16442]	[1,1,1,7,7,1,1]
4301413209090117357	[15276,15912,15954]	[24,24,9]
4301483043658057634	[15276,15958,15975,16441]	[28,28,1,1]
4301635801558537595	[6,9,11142,11144,11146,15276,15932,15935,15942,15954,15978]	[22,1,4,22,1,7,7,1,1,4,1]
4301840878930441293	[2,5,6,13,10637,10646,10854,10896,10900,11144,15276,15932,15957,15970,16012]	[3,2,6,1,2,2,3,3,1,6,4,1,1,3,2]
4302241634334228276	[15276,15958,15971,16440]	[3,3,1,1]
4302457540214342655	[11,10614,11061,11063,15276,15931,15945,15958,15989]	[3,2,1,1,4,1,3,1,2]
4303289279634280522	[15276,15928,15931,15953,15958,15962]	[4,1,1,2,1,1]
4303410568931219556	[2,6,12,19,10740,10742,10765,10813,10816,10901,10904,10906,11076,11142,11155,15276,15912,15932,15941,15954,15955,15959,15960,15973,16010]	[3,36,2,24,24,24,2,1,23,3,1,3,23,36,23,137,74,32,2,37,22,1,1,23,2]
4303572253180220803	[6,11144]	[2,2]
4303632266253742918	[2,10900]	[88,88]
4303713713321264500	[9,19,11050,11053,11076,11159,15276,15942]	[6,1,6,6,1,1,6,6]
4304031045565364399	[2,6,7,10519,10527,10900,11144,15276,15928,15958,15963,15970,15991,16003,16442,16447,16462,16464,16468]	[4,22,3,3,2,4,22,35,1,35,3,4,1,1,3,1,1,1,4]
4304172411865146526	[6,9,11050,11053,11144,15276,15942]	[20,21,21,21,20,21,21]
4304439560982534742	[6,11144]	[11,11]
4305025295714481407	[7,10520,10532]	[3,3,3]
4305284128731296311	[6,11144]	[21,21]
