3689353120711388394	[6,11144]	[6,6]
3689393656682447509	[6,11144,15276,15912,15958]	[2,2,6,5,1]
3689552229335248750	[1,6,13,19,10740,10816,11076,11144,11146,11155,15276,15929,15935,15957,15958,15971,15973,16440,16446]	[1,8,6,11,11,11,11,8,1,11,19,1,1,6,1,1,11,1,1]
3689766466108685954	[2,7,10520,10900,10929]	[27,3,3,27,3]
3690078697322676398	[1,6,13,19,10278,10300,10740,10816,11144,15276,15922,15929,15932,15957,15973,15982]	[25,14,1,5,24,24,5,5,14,7,5,1,1,1,5,1]
3690103880236036898	[2,4,6,13,19,10353,10503,10740,10816,10850,10883,11144,15276,15922,15932,15934,15957,15970,15973,15979]	[1,1,92,19,12,1,1,12,12,1,1,92,20,12,19,1,19,1,12,1]
3690121803020446246	[6,11144]	[3,3]
3690236730660825826	[9,11047,11110,15276,15932]	[30,30,30,27,27]
3690295619572634224	[15276,15912]	[38,38]
3690340939042320666	[5,6,10634,11142,11144,11176,15276,15911,15932,15954,15958]	[3,10,3,9,1,3,15,3,9,9,6]
3690409953334714468	[1,2,6,8,13,14,10274,10697,10900,10967,11001,11033,11034,11144,15276,15923,15928,15930,15932,15943,15950,15957,15958,15970,16447,16451]	[5,1,7,1,1,1,5,1,1,1,1,1,1,7,6,1,2,1,1,2,1,1,2,1,2,2]
3690560071415448467	[6,11144]	[5,5]
3690623265911046428	[8,15276,15936]	[1,1,1]
3690670998088972588	[5,6,7,9,13,16,10519,10527,10634,11050,11052,11144,11176,15276,15932,15942,15957,15958,15971,15977,16440]	[1,24,1,3,4,1,1,1,1,3,3,24,1,17,4,3,4,9,1,1,1]
3690691745728803009	[6,9,19,10740,10816,11050,11053,11144,15276,15922,15932,15942,15973]	[31,7,1,1,1,4,4,31,7,1,1,5,3]
3690728659126496013	[9,19,11076,11155,15276,15942,15959]	[1,1,1,1,3,1,2]
3690773459209236657	[6,9,11144,15276,15942]	[8,1,8,1,1]
3690776073419736481	[2,6,10900,11144,15276,15970]	[4,31,4,31,1,1]
3690856954559119742	[15276,15912,15932,15953]	[10,8,2,3]
3690979264453061635	[6,11144,15276,15917,15932,15959,15960,15978,16017]	[16,16,4,1,2,3,3,2,2]
