1512539817129998586	[1,10272,10279,10281,15276,15929,15967]	[1,1,1,1,1,1,1]
1512684241093578188	[1,6,10272,10279,10281,11144,15276,15929,15967]	[1,5,1,1,1,5,1,1,1]
1512721510148266298	[6,13,11101,11144,11146,15276,15932,15935,15952,15957,15958,15963,15976,16013,16442,16454,16455,16474]	[51,5,1,46,5,13,10,5,2,5,3,1,1,1,1,1,1,1]
1512738749228854524	[1,10922,15276,15911]	[16,16,2,2]
1512824758973179840	[6,13,11144,15276,15932,15957,15962]	[21,6,21,6,5,6,1]
1512978070602796447	[1,2,6,19,10740,10816,10900,11144,15276,15911,15922,15927,15929,15933,15958,15961,15970,15971,15973,16008,16440]	[2,27,9,2,2,2,27,9,36,4,2,1,2,15,1,1,26,1,2,15,1]
1513500916573368428	[19,10740,10816,15276,15922,15973]	[40,40,40,13,13,13]
1513544373976156955	[2,6,10854,11033,11144,11180,15276,15936,15970,16009]	[2,19,1,1,19,1,2,1,2,1]
1513824312279827029	[2,6,9,13,10900,11050,11053,11144,15276,15932,15942,15957,15958,15963,15978,15992,16457]	[2,70,6,2,2,6,6,69,11,3,6,2,2,1,1,1,1]
1514225979870989629	[6,11,14,19,10614,11076,11144,11146,11148,15276,15932,15935,15945,15958,15963,15966,15971,15975,15989,16440,16441,16442]	[15,91,1,2,47,2,11,4,2,199,4,4,91,103,5,1,2,5,47,2,5,5]
1514392799707139204	[15276,15937,15975]	[2,2,2]
1515386831581231825	[2,6,10900,11144,11146,15276,15932,15935,15970,15978]	[1,16,1,16,1,3,3,2,1,1]
1515522840160849190	[6,11144]	[28,28]
1516363340104392814	[6,19,10740,10816,11144,15276,15922,15958,15973]	[1,1,1,1,1,4,1,3,1]
1516374969654771750	[2,6,10900,11142,11144,15276,15932,15954,15962,15970]	[7,41,7,33,8,36,33,33,2,1]
1516550457981923804	[7,16,10518,10525,15276,15928,15958,15977,15995]	[21,1,21,21,5,2,2,1,2]
1516611946465206590	[6,9,11050,11053,11144,11146,15276,15912,15932,15935,15942]	[21,7,7,7,21,2,10,1,2,2,7]
1516727409891419991	[1,2,6,19,10274,10278,10279,10298,10900,10901,10907,11076,11144,11155,15276,15911,15929,15958,15959,15960,15967,15970,15992,16002,16457,16463,16479]	[186,1,110,1,19,180,8,180,1,1,1,1,110,1,188,3,186,1,1,1,8,1,1,15,1,1,1]
1516880340004144877	[6,7,10519,10527,11144,11147,15276,15958,15978,16456]	[95,1,1,1,93,2,2,2,2,2]
1516921886260747637	[6,11144]	[16,16]
