5080507595172992283	[6,11144]	[5,5]
5080510139177092614	[6,11144]	[17,17]
5080522359939199671	[2,5,6,19,10634,10740,10742,10744,10746,10814,10816,10901,10906,11076,11144,11155,11176,15276,15931,15955,15958,15973]	[1,1,79,6,1,5,4,1,1,5,4,1,1,4,79,4,1,19,1,4,14,4]
5080549005050801654	[9,15276,15942]	[3,3,3]
5080651522626179599	[15276,15912]	[10,10]
5080672529995018861	[2,5,6,13,19,10634,10740,10813,10816,10900,11144,11176,15276,15922,15932,15957,15958,15970,15973,15985]	[103,1,16,2,15,1,15,1,14,103,16,1,23,14,2,2,1,3,14,3]
5080686409645474685	[6,9,11047,11110,11144,15276,15932]	[1,11,11,11,1,1,1]
5080696821941218668	[15276,15958,15963,15971,15975,16440,16441,16442]	[23,23,1,3,3,3,3,1]
5080697376867463890	[2,6,13,10900,11144,11146,15276,15932,15935,15952,15957,15958,15970,15971,16440,16446]	[4,19,1,4,19,1,6,2,1,1,1,1,2,1,1,1]
5080698450420472013	[1,6,9,13,10279,11055,11101,11144,11147,15276,15929,15931,15932,15937,15941,15948,15952,15957,15958,15959,15963,15967,15969,15975,15978,16017,16441,16442,16443,16455]	[3,59,10,2,3,10,1,56,3,31,3,6,8,8,3,1,2,2,12,1,1,3,1,8,5,4,3,1,3,1]
5080727778040692869	[14,15276,15912,15931,15953,15958,15963,15966,16442]	[2,35,13,1,1,20,1,2,1]
5080740010423949403	[2,6,9,19,10740,10816,10901,10904,11055,11076,11142,11155,15276,15922,15931,15932,15937,15938,15942,15948,15954,15958,15973,15975]	[4,5,23,10,10,6,4,4,7,1,5,1,41,9,5,5,3,2,16,2,5,5,9,3]
5080747550609639489	[6,13,11144,15276,15932,15957]	[4,1,4,1,1,1]
5080749327430538475	[6,9,10603,11050,11051,11108,11144]	[17,4,4,4,4,4,17]
5080761375314677914	[6,7,13,10524,10540,11101,11104,11146,15276,15932,15935,15957]	[1,3,2,3,3,1,1,1,3,2,1,2]
5080766512328570001	[6,9,10600,11144,11146,15276,15932,15935,15958,15971,15978,15987,16440]	[4,2,2,2,1,5,2,1,1,2,1,1,1]
5080783013788888728	[6,11144,15276,15937,15975]	[95,95,3,3,3]
5080783375057252710	[6,13,11144,15276,15932,15957,15958,15978]	[23,1,23,4,3,1,1,1]
5080802950223522740	[6,11144]	[3,3]
5080810100814645226	[1,10272,10282,15276,15929]	[15,15,15,1,1]
