2390346884444784340	[2,10900]	[3,3]
2390425689904207079	[2,6,14,10900,11142,11144,15276,15932,15946,15954,15958,15966]	[18,31,3,18,2,29,11,2,4,2,2,3]
2390514238540647000	[2,16,10900,15276,15970,15977]	[15,1,15,8,7,1]
2390653750463330791	[2,6,10900,11144,15276,15958,15970,15971,16440]	[3,1,3,1,7,6,1,2,2]
2390671093303301415	[6,11144,15276,15931,15958]	[9,9,4,4,4]
2390972647431949551	[8,10970,10981]	[2,2,2]
2391006790017206079	[15276,15958,15975,16441]	[6,6,2,2]
2391121319201468810	[2,19,10740,10744,10747,10816,10900,10901,10904,10907,11076,11150,11155,15276,15922,15944,15958,15959,15960,15970,15973,16470,16471]	[12,22,21,1,1,8,1,12,11,1,8,2,6,26,19,2,1,4,4,1,8,1,1]
2391156253705384982	[15276,15959,15960]	[1,1,1]
2391186780356483849	[2,8,10,10935,11033,11040,15276,15911,15912,15920,15936]	[1,1,9,9,1,1,11,1,1,9,1]
2391220412380441864	[6,11142,11146,15276,15932,15935,15954,15958,15971,15985,15987,16440,16446,16455,16483]	[13,7,6,15,13,6,7,1,1,2,1,1,1,1,1]
2391275099814414035	[19,10740,10816]	[22,22,22]
2391591632361558128	[2,6,8,10900,10970,10981,11144,15276,15936,15958]	[1,1,1,1,1,1,1,9,1,8]
2391604090090071953	[6,11144,15276,15928,15931]	[32,32,4,2,2]
2391686425591889648	[15276,15928]	[3,3]
2391780545146581573	[6,11144]	[3,3]
2391799272072219028	[2,6,8,19,10740,10742,10767,10816,10850,10900,10901,10906,10907,10973,10976,11144,11146,15276,15911,15928,15930,15931,15932,15934,15935,15936,15937,15955,15958,15970,15971,15975,15978,15981,16017,16440,16446]	[211,86,29,4,3,1,1,3,1,210,1,1,1,29,29,55,32,79,1,4,8,1,29,1,1,7,1,1,3,32,1,1,3,2,3,1,1]
2391832503331355656	[6,9,11144,15276,15931,15942,15958]	[3,2,3,6,4,2,4]
2391920254134352100	[6,11144]	[2,2]
2391971475522091279	[6,9,19,10740,10816,11076,11144,11155,15276,15942,15959,15960,15973]	[8,1,1,1,1,1,8,1,3,1,1,1,1]
