3861664551856487318	[6,11144,15276,15958,15963,15971,16440,16442]	[2,2,2,2,1,1,1,1]
3861670836882465304	[2,6,13,10900,11144,15276,15914,15932,15952,15957,15958,15970,15971,15978,15987,16440,16468,16483]	[1,48,6,1,48,12,2,9,1,6,1,1,1,1,1,1,1,1]
3861892365120789424	[6,13,11101,11104,11144,15276,15932,15937,15941,15957,15975]	[3,6,3,3,3,40,6,21,13,6,21]
3861978068022066788	[6,13,11144,15276,15912,15932,15957,15973]	[22,2,22,8,6,2,2,1]
3862078728015663363	[6,9,12,11050,11053,11144,11146,11147,15276,15932,15935,15941,15942,15952,15958,15963,15978,16010,16442,16456]	[19,4,4,4,4,15,3,1,30,3,3,4,4,1,18,2,1,4,2,1]
3862173096289728246	[1,2,6,16,19,10272,10279,10282,10740,10816,10848,10900,11076,11144,11155,15276,15916,15922,15928,15929,15932,15958,15963,15965,15967,15970,15973,15977,16442]	[1,1,19,2,13,1,1,1,13,13,1,1,6,19,6,39,1,11,4,1,1,17,4,1,1,1,13,2,4]
3862415328643152076	[1,6,13,10278,10279,10298,11101,11104,11144,15276,15928,15929,15932,15957,15958,15967,15978,16017]	[24,29,6,13,10,13,3,3,29,41,2,24,8,6,7,10,2,2]
3862445957742101602	[6,9,11055,11144,15276,15937,15975]	[5,6,6,5,3,3,3]
3862504659144884646	[6,11144]	[1,1]
3862605271386112718	[6,11144,15276,15931,15958]	[24,24,2,2,2]
3862622760223829481	[2,7,19,10520,10532,10742,10767,10901,10906,15276,15955,15970]	[3,8,3,8,8,3,3,3,3,3,3,2]
3862647190903898178	[6,11144]	[5,5]
3862766210797712447	[6,11144]	[13,13]
3862839114867016205	[6,13,11144,15276,15932,15957]	[6,1,6,1,1,1]
3862885670726209300	[1,6,10278,10298,11144,15276,15929,15931,15958]	[17,7,17,17,7,20,17,3,3]
3862894849209911296	[2,6,13,19,10740,10813,10900,11142,11143,11144,11146,15276,15932,15935,15952,15954,15957,15958,15970]	[5,73,2,1,1,1,5,57,1,12,3,71,62,3,1,57,2,6,3]
3862917908700913830	[6,9,13,11055,11101,11144,11146,15276,15932,15935,15937,15942,15957,15958,15963,15971,15975,15976,15978,16013,16017,16440,16442,16446,16454,16455,16456,16474]	[38,7,4,6,2,38,4,20,15,4,3,1,4,5,2,2,3,1,3,1,2,2,2,3,1,4,1,1]
3863007090117822043	[9,11050,11053,15276,15942]	[2,2,2,2,2]
3863060830492341273	[6,11144]	[27,27]
3863355914284146453	[1,6,18,10272,10274,10281,11144,15276,15928,15932,15943,15958,15988,16002,16016,16467]	[2,6,1,1,1,1,6,11,1,1,2,7,1,1,1,1]
