412814922224498555	[6,11144]	[2,2]
413285273523422901	[6,8,9,11050,11051,11142,11144,15276,15932,15936,15942,15954]	[17,2,5,2,2,5,12,12,5,2,5,4]
413385632241634443	[19,10740,10742,10816,11076,11155,15276,15912,15955,15973,15981]	[1,1,1,1,1,1,8,6,1,1,1]
413398763103088083	[6,9,10603,11050,11051,11108,11144]	[2,2,2,2,2,2,2]
413505570829726661	[6,12,11144,15276,15941,16010]	[67,12,67,12,12,12]
413620525283599458	[15276,15958,15963,15975,16441,16442]	[3,3,1,1,1,1]
413689722762781198	[2,6,9,13,10900,11144,11146,15276,15932,15935,15942,15957,15970]	[1,56,1,1,1,56,3,6,4,3,1,1,1]
413811913500904309	[6,11144]	[49,49]
414167574254592976	[1,2,6,8,10279,10900,11033,11144,15276,15911,15929,15932,15936,15946,15958,15962,15963,15967,15970,15978,16442,16453]	[2,2,86,2,2,1,1,86,6,1,2,1,2,1,1,1,1,2,1,1,1,1]
414182660821288582	[2,5,6,9,11,10634,10638,10854,10897,11055,11144,11176,15276,15937,15945,15958,15963,15971,15975,15996,16006,16440,16441,16442,16443]	[2,3,19,1,1,1,2,2,2,1,19,1,66,1,1,63,1,1,1,2,2,1,1,1,1]
414204788011744456	[1,2,6,13,10274,10276,10848,10900,11101,11104,11144,11146,15276,15916,15932,15935,15957,15958,15970,16002]	[6,8,5,1,3,3,6,2,1,1,1,4,17,6,3,2,1,3,2,3]
414680175657315014	[19,10740,10816]	[8,8,8]
414684541931054618	[6,7,13,10518,10525,11144,15276,15928,15938,15957,15995]	[13,1,1,1,1,13,3,1,1,1,1]
415333765922730850	[6,11147,15276,15958,15978,16456]	[2,2,2,2,2,2]
415752261535261398	[6,19,10742,10765,11144,15276,15953,15962]	[30,1,1,1,30,2,1,1]
415760261354299434	[6,13,19,10740,10816,11144,15276,15932,15957,15965]	[8,2,22,22,22,8,3,2,2,1]
415982735268535035	[9,19,10740,10816,11050,11053,15276,15912,15922,15941,15942,15959,15973]	[7,2,2,2,6,6,33,20,2,6,6,1,4]
416324901476735369	[1,9,19,10274,10740,10742,10765,10816,11047,11076,11110,11155,15276,15929,15955,15973,16002]	[2,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,2]
416345014400458415	[6,11144,15276,15931,15958]	[2,2,4,4,4]
416390456342105328	[1,6,10272,10276,10278,10281,10298,11144,15276,15929,15931,15958,15967,15978,15998,16017]	[8,25,5,8,2,5,2,25,13,8,2,3,8,2,8,2]
