696635257209004231	[15276,15943]	[3,3]
699449661229805751	[6,11142,15276,15932,15954]	[3,3,3,2,3]
704613951936501445	[15276,15958,15971,16440]	[4,4,1,1]
706499266827059026	[11,10614,15276,15938,15945,15958,15975,15989]	[1,1,5,1,1,2,1,1]
707319186722041837	[2,6,10900,11144,15276,15958,15970]	[6,20,6,20,2,1,1]
711086997197342527	[6,11144,15276,15958]	[5,5,5,5]
716143071767912669	[6,11144]	[6,6]
716304621220269920	[19,10740,10816]	[25,25,25]
716348234424346929	[9,19,10740,10816,15276,15912,15922,15942,15973]	[3,3,3,3,15,12,3,3,3]
718131517886575491	[6,9,11144,15276,15928,15942,15969]	[6,2,6,2,2,2,2]
719699120777435133	[6,9,11144,11146,15276,15932,15935,15942]	[18,2,12,6,8,6,6,2]
719963618457617743	[1,10274,10278,10298,15276,15929,16002]	[10,10,3,3,7,7,6]
720227966189081552	[6,11144,11146,15276,15931,15932,15935,15958,15959,15960,15971,15978,16440,16446]	[75,74,3,15,9,2,3,11,1,1,2,1,2,1]
720509139749320774	[6,11144,11146,15276,15932,15935]	[3,1,2,2,2,2]
724843442382108748	[1,10274,10278,10298,15276,15929,16002]	[1,1,1,1,1,1,1]
727498371074263186	[6,16,11144,15276,15977]	[4,1,4,1,1]
728338473091194251	[2,6,7,11,19,10519,10527,10528,10742,10744,10746,10767,10900,10901,10906,11076,11144,11148,15276,15912,15928,15933,15945,15955,15958,15970,16447]	[23,52,4,2,5,4,3,1,3,1,1,2,22,1,1,1,52,1,44,3,4,4,2,1,16,19,1]
728423743851777336	[12,15276,15941,15958,16010]	[2,3,2,1,2]
728474544159300910	[6,11144,15276,15932,15978,16017]	[3,3,1,1,1,1]
729550159407158214	[6,11144,11146,15276,15932,15935,15959,15960]	[11,11,1,1,1,1,1,1]
